,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
186,Mon Jan 20 05:44:16 +0000 2020,1219133521886732288,1219133521886732288,@sarah_romanes @john_t_ormerod @Sydney_Uni Congrats - and good luck with the job 😄,False,"[43, 82]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.2190824754580685e+18,1219082475458068480,4707372193.0,4707372193,sarah_romanes,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'sarah_romanes', 'name': 'Sarah Romanes', 'id': 4707372193, 'id_str': '4707372193', 'indices': [0, 14]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [15, 30]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [31, 42]}]",[],en,recent,800447204020219904,800447204020219904,Kim Fitter,Kim_Fitter,Auckland,Data Scientist | @rladiesakl founder & co-organiser | @satRday_NZ organiser | Previously project delivery and freelance https://t.co/bed6CZGqSk | ♥️ dataviz and maps 🗺,https://t.co/kA2akkuKL4,"[{'url': 'https://t.co/kA2akkuKL4', 'expanded_url': 'https://kimnewzealand.github.io/', 'display_url': 'kimnewzealand.github.io', 'indices': [0, 23]}]","[{'url': 'https://t.co/bed6CZGqSk', 'expanded_url': 'http://validly.co', 'display_url': 'validly.co', 'indices': [120, 143]}]",False,411,453,14,Sun Nov 20 21:14:19 +0000 2016,2243,,,False,False,870,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1212708813184421896/txb8hdKE_normal.jpg,https://pbs.twimg.com/profile_images/1212708813184421896/txb8hdKE_normal.jpg,https://pbs.twimg.com/profile_banners/800447204020219904/1506377326,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Mon Jan 20 04:53:52 +0000 2020,1219120837481000961,1219120837481000961,@ANSTO @2GB873 @UNSWEngineering @Sydney_Uni @SkyNews @abcsydney @SydneyUni_Media @ABCscience * ... subscribing.*  sorry the edit skills are not my forte.,False,"[93, 153]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2191196282505748e+18,1219119628250574851,3098496206.0,3098496206,AustNuclear,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'ANSTO', 'name': 'ANSTO', 'id': 16627240, 'id_str': '16627240', 'indices': [0, 6]}, {'screen_name': '2GB873', 'name': '2GB 873', 'id': 88593058, 'id_str': '88593058', 'indices': [7, 14]}, {'screen_name': 'UNSWEngineering', 'name': 'UNSW Engineering', 'id': 2432748481, 'id_str': '2432748481', 'indices': [15, 31]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [32, 43]}, {'screen_name': 'SkyNews', 'name': 'Sky News', 'id': 7587032, 'id_str': '7587032', 'indices': [44, 52]}, {'screen_name': 'abcsydney', 'name': 'ABC Sydney', 'id': 16198940, 'id_str': '16198940', 'indices': [53, 63]}, {'screen_name': 'SydneyUni_Media', 'name': 'Sydney Uni Media', 'id': 278782436, 'id_str': '278782436', 'indices': [64, 80]}, {'screen_name': 'ABCscience', 'name': 'ABC Science', 'id': 24646005, 'id_str': '24646005', 'indices': [81, 92]}]",[],en,recent,3098496206,3098496206,AustNuclearAssoc,AustNuclear,Australia,The Australian Nuclear Association Inc (ANA) promotes the use of nuclear science and technology in Australia.,http://t.co/IaZRtmDOco,"[{'url': 'http://t.co/IaZRtmDOco', 'expanded_url': 'http://www.nuclearaustralia.org.au', 'display_url': 'nuclearaustralia.org.au', 'indices': [0, 22]}]",[],False,949,533,12,Fri Mar 20 00:40:08 +0000 2015,4389,,,True,False,9880,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/578720201362923520/LwTHxJkF_normal.jpeg,https://pbs.twimg.com/profile_images/578720201362923520/LwTHxJkF_normal.jpeg,https://pbs.twimg.com/profile_banners/3098496206/1427182730,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Mon Jan 20 04:18:10 +0000 2020,1219111852610744321,1219111852610744321,@KhanIshfaq007 @john_t_ormerod @Sydney_Uni Thank you!!,False,"[43, 54]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219091437427413e+18,1219091437427412993,2490417733.0,2490417733,KhanIshfaq007,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'KhanIshfaq007', 'name': 'Junglee 🌲', 'id': 2490417733, 'id_str': '2490417733', 'indices': [0, 14]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [15, 30]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [31, 42]}]",[],en,recent,4707372193,4707372193,Sarah Romanes,sarah_romanes,"Sydney, New South Wales","Data Scientist | #rstats | Coriander hater, cat-fanatic 🐾",https://t.co/mB23fmjOxn,"[{'url': 'https://t.co/mB23fmjOxn', 'expanded_url': 'http://sarahromanes.github.io', 'display_url': 'sarahromanes.github.io', 'indices': [0, 23]}]",[],False,1835,231,20,Mon Jan 04 06:17:16 +0000 2016,11353,,,True,False,1394,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_banners/4707372193/1561959190,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Mon Jan 20 04:17:59 +0000 2020,1219111807140237313,1219111807140237313,@nomad_penguin @john_t_ormerod @Sydney_Uni Thanks Amie!!,False,"[43, 56]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2190920687036948e+18,1219092068703694848,71225573.0,71225573,nomad_penguin,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'nomad_penguin', 'name': 'Amie Albrecht', 'id': 71225573, 'id_str': '71225573', 'indices': [0, 14]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [15, 30]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [31, 42]}]",[],en,recent,4707372193,4707372193,Sarah Romanes,sarah_romanes,"Sydney, New South Wales","Data Scientist | #rstats | Coriander hater, cat-fanatic 🐾",https://t.co/mB23fmjOxn,"[{'url': 'https://t.co/mB23fmjOxn', 'expanded_url': 'http://sarahromanes.github.io', 'display_url': 'sarahromanes.github.io', 'indices': [0, 23]}]",[],False,1835,231,20,Mon Jan 04 06:17:16 +0000 2016,11353,,,True,False,1394,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_banners/4707372193/1561959190,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,Mon Jan 20 04:17:53 +0000 2020,1219111780485480448,1219111780485480448,@mdneuzerling @john_t_ormerod @Sydney_Uni Thanks David!!,False,"[42, 56]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2190858939500298e+18,1219085893950029825,3146735425.0,3146735425,mdneuzerling,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'mdneuzerling', 'name': 'David Neuzerling', 'id': 3146735425, 'id_str': '3146735425', 'indices': [0, 13]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [14, 29]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [30, 41]}]",[],en,recent,4707372193,4707372193,Sarah Romanes,sarah_romanes,"Sydney, New South Wales","Data Scientist | #rstats | Coriander hater, cat-fanatic 🐾",https://t.co/mB23fmjOxn,"[{'url': 'https://t.co/mB23fmjOxn', 'expanded_url': 'http://sarahromanes.github.io', 'display_url': 'sarahromanes.github.io', 'indices': [0, 23]}]",[],False,1835,231,20,Mon Jan 04 06:17:16 +0000 2016,11353,,,True,False,1394,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_banners/4707372193/1561959190,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Mon Jan 20 04:17:46 +0000 2020,1219111753541251072,1219111753541251072,@certifiedwaif @john_t_ormerod @Sydney_Uni Thanks Mark!!,False,"[43, 56]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2190829457821737e+18,1219082945782173697,24514075.0,24514075,certifiedwaif,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'certifiedwaif', 'name': 'Dr Mark Greenaway', 'id': 24514075, 'id_str': '24514075', 'indices': [0, 14]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [15, 30]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [31, 42]}]",[],en,recent,4707372193,4707372193,Sarah Romanes,sarah_romanes,"Sydney, New South Wales","Data Scientist | #rstats | Coriander hater, cat-fanatic 🐾",https://t.co/mB23fmjOxn,"[{'url': 'https://t.co/mB23fmjOxn', 'expanded_url': 'http://sarahromanes.github.io', 'display_url': 'sarahromanes.github.io', 'indices': [0, 23]}]",[],False,1835,231,20,Mon Jan 04 06:17:16 +0000 2016,11353,,,True,False,1394,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_banners/4707372193/1561959190,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Mon Jan 20 04:17:38 +0000 2020,1219111720259506178,1219111720259506178,@KevinWang009 @john_t_ormerod @Sydney_Uni Thanks Kevin!!! 😋😋😋,False,"[42, 61]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2190984800916152e+18,1219098480091615233,1067369677.0,1067369677,KevinWang009,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'KevinWang009', 'name': 'Kevin Wang', 'id': 1067369677, 'id_str': '1067369677', 'indices': [0, 13]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [14, 29]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [30, 41]}]",[],en,recent,4707372193,4707372193,Sarah Romanes,sarah_romanes,"Sydney, New South Wales","Data Scientist | #rstats | Coriander hater, cat-fanatic 🐾",https://t.co/mB23fmjOxn,"[{'url': 'https://t.co/mB23fmjOxn', 'expanded_url': 'http://sarahromanes.github.io', 'display_url': 'sarahromanes.github.io', 'indices': [0, 23]}]",[],False,1835,231,20,Mon Jan 04 06:17:16 +0000 2016,11353,,,True,False,1394,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_banners/4707372193/1561959190,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Mon Jan 20 04:17:08 +0000 2020,1219111594065461248,1219111594065461248,@Srini1968 @john_t_ormerod @Sydney_Uni Thank you! And I wish I could - I’m not allowed to do it until my graduation!!,False,"[39, 117]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219110812846981e+18,1219110812846981120,52993506.0,52993506,Srini1968,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'Srini1968', 'name': 'Kannan SRINIVASAN || CEG - IIM|| Ph D', 'id': 52993506, 'id_str': '52993506', 'indices': [0, 10]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [11, 26]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [27, 38]}]",[],en,recent,4707372193,4707372193,Sarah Romanes,sarah_romanes,"Sydney, New South Wales","Data Scientist | #rstats | Coriander hater, cat-fanatic 🐾",https://t.co/mB23fmjOxn,"[{'url': 'https://t.co/mB23fmjOxn', 'expanded_url': 'http://sarahromanes.github.io', 'display_url': 'sarahromanes.github.io', 'indices': [0, 23]}]",[],False,1835,231,20,Mon Jan 04 06:17:16 +0000 2016,11353,,,True,False,1394,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_banners/4707372193/1561959190,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Mon Jan 20 03:25:02 +0000 2020,1219098480091615233,1219098480091615233,@sarah_romanes @john_t_ormerod @Sydney_Uni Congratulations Sarah!,False,"[43, 65]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2190824754580685e+18,1219082475458068480,4707372193.0,4707372193,sarah_romanes,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'sarah_romanes', 'name': 'Sarah Romanes', 'id': 4707372193, 'id_str': '4707372193', 'indices': [0, 14]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [15, 30]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [31, 42]}]",[],en,recent,1067369677,1067369677,Kevin Wang,KevinWang009,"Sydney, New South Wales","PhD candidate in statistics and bioinformatics at USYD. Looking for full-time, non-academia positions in 2020.",https://t.co/7gyWyQoxjZ,"[{'url': 'https://t.co/7gyWyQoxjZ', 'expanded_url': 'https://kevinwang09.github.io', 'display_url': 'kevinwang09.github.io', 'indices': [0, 23]}]",[],False,389,330,6,Mon Jan 07 03:43:47 +0000 2013,1232,,,True,False,1041,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1191907001275518976/n6a296xD_normal.jpg,https://pbs.twimg.com/profile_images/1191907001275518976/n6a296xD_normal.jpg,https://pbs.twimg.com/profile_banners/1067369677/1410434392,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Mon Jan 20 02:59:33 +0000 2020,1219092068703694848,1219092068703694848,@sarah_romanes @john_t_ormerod @Sydney_Uni Congratulations!!,False,"[43, 60]","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",1.2190824754580685e+18,1219082475458068480,4707372193.0,4707372193,sarah_romanes,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'sarah_romanes', 'name': 'Sarah Romanes', 'id': 4707372193, 'id_str': '4707372193', 'indices': [0, 14]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [15, 30]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [31, 42]}]",[],en,recent,71225573,71225573,Amie Albrecht,nomad_penguin,"Kaurna land (UniSA, Adelaide)",Assoc Professor. Mathematician and educator. PhD Math. MTeach underway. Procaffeinator. Tsundoku master. Uses fewer exclamation marks IRL. She/They. #read2020,https://t.co/5uCL3Hxubn,"[{'url': 'https://t.co/5uCL3Hxubn', 'expanded_url': 'http://amiealbrecht.com', 'display_url': 'amiealbrecht.com', 'indices': [0, 23]}]",[],False,3806,536,108,Thu Sep 03 10:55:00 +0000 2009,32316,,,True,False,33667,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1208322230393786368/BiyN0C9z_normal.jpg,https://pbs.twimg.com/profile_images/1208322230393786368/BiyN0C9z_normal.jpg,https://pbs.twimg.com/profile_banners/71225573/1513813928,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
