,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
232,Fri Jan 24 00:24:11 +0000 2020,1220502519618555905,1220502519618555905,C. Riley Snorton is @Stanford!!!,False,"[0, 32]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,9,False,False,en,[],[],"[{'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [20, 29]}]",[],en,recent,67046307,67046307,Christina’s Gone,HenryWashJr,"Aliceville, AL ➡️ The Bay","PhD Candidate. Black Study. Gospel music stan, ham hock enthusiast.",https://t.co/wUB7j1tsks,"[{'url': 'https://t.co/wUB7j1tsks', 'expanded_url': 'https://mtl.stanford.edu/people/henry-washington-jr', 'display_url': 'mtl.stanford.edu/people/henry-w…', 'indices': [0, 23]}]",[],False,1975,1026,26,Wed Aug 19 16:36:06 +0000 2009,48735,,,True,False,20523,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1171657075929354240/qh8CCmn1_normal.jpg,https://pbs.twimg.com/profile_images/1171657075929354240/qh8CCmn1_normal.jpg,https://pbs.twimg.com/profile_banners/67046307/1508477560,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Thu Jan 23 19:31:51 +0000 2020,1220428953149636611,1220428953149636611,@ruthstarkman @Stanford @CantorArts Also why didn’t I know about this when I was a student? Maaaannnnn.,False,"[36, 103]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204281139701268e+18,1220428113970126849,1.0468633557706916e+18,1046863355770691585,draparente,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'ruthstarkman', 'name': 'Ruth Starkman', 'id': 30380195, 'id_str': '30380195', 'indices': [0, 13]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [14, 23]}, {'screen_name': 'CantorArts', 'name': 'Cantor Arts Center', 'id': 1538055002, 'id_str': '1538055002', 'indices': [24, 35]}]",[],en,recent,1046863355770691585,1046863355770691585,Angelica Parente,draparente,LA ✈️ Bay Area,DNA Encoded Libraries @ Nurix|Scientist-in-Residence @CivilizationVC|@StanfordMedX Scholar|ex-@vijaypande & Bryant Labs|Biophysics @Stanford Tweets my own🔬🧬💻,,,[],False,713,2308,4,Mon Oct 01 20:44:08 +0000 2018,5785,,,True,False,1882,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1047277654368382977/bEIu6no0_normal.jpg,https://pbs.twimg.com/profile_images/1047277654368382977/bEIu6no0_normal.jpg,https://pbs.twimg.com/profile_banners/1046863355770691585/1538525881,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Thu Jan 23 19:30:31 +0000 2020,1220428618142228483,1220428618142228483,"RT @GingerLiau: ""I wear 8-9 biosensors per day. I'm wearing 3 smart watches right now. ⏱️⌚️🕰️ I found out I had Lyme disease because of how…",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,7,0,False,False,en,[],[],"[{'screen_name': 'GingerLiau', 'name': 'Ginger Liau', 'id': 1134216178845356033, 'id_str': '1134216178845356033', 'indices': [3, 14]}]",[],en,recent,2348964054,2348964054,Laila Zemrani,lailazem,United States,Founder/CEO @Fitnescity_Labs Fitness lab testing. Previously @MIT @TelecomParis_. Tweets about #bloodtesting #humanoptimization. I‘m @ lailazemrani on Instagram,https://t.co/vekeVpuUVO,"[{'url': 'https://t.co/vekeVpuUVO', 'expanded_url': 'http://www.fitnescity.com', 'display_url': 'fitnescity.com', 'indices': [0, 23]}]",[],False,1376,342,41,Mon Feb 17 19:32:10 +0000 2014,1087,,,True,False,1295,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/969221022183391232/E30_OiDR_normal.jpg,https://pbs.twimg.com/profile_images/969221022183391232/E30_OiDR_normal.jpg,https://pbs.twimg.com/profile_banners/2348964054/1541279374,1B95E0,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,Wed Jan 22 19:36:38 +0000 2020,1.2200677687010304e+18,1220067768701030402,"""I wear 8-9 biosensors per day. I'm wearing 3 smart watches right now. ⏱️⌚️🕰️ I found out I had Lyme disease because of how low my blood oxygen levels dropped during flights."" - @SnyderShot of @Stanford and @qbioinc sharing his personal experience with wearables @ #PMWC20",False,"[0, 272]","[{'text': 'PMWC20', 'indices': [265, 272]}]",[],"[{'screen_name': 'SnyderShot', 'name': 'Michael Snyder', 'id': 2276551987, 'id_str': '2276551987', 'indices': [178, 189]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [193, 202]}, {'screen_name': 'qbioinc', 'name': 'Q Bio', 'id': 755947295959494657, 'id_str': '755947295959494657', 'indices': [207, 215]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.134216178845356e+18,1134216178845356033,Ginger Liau,GingerLiau,"San Francisco, CA",Partner @a16z bio,,[],False,101.0,95.0,1.0,Thu May 30 21:53:04 +0000 2019,66.0,,,False,False,10.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1151866645226221568/okBbtv08_normal.jpg,https://pbs.twimg.com/profile_images/1151866645226221568/okBbtv08_normal.jpg,https://pbs.twimg.com/profile_banners/1134216178845356033/1561592104,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,7.0,26.0,False,False,en,,,,,,,,,,,
246,Thu Jan 23 19:28:12 +0000 2020,1220428036165730312,1220428036165730312,@ruthstarkman @Stanford @CantorArts What’s this about? Link? Looks interesting,False,"[36, 78]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204236240641475e+18,1220423624064147459,30380195.0,30380195,ruthstarkman,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'ruthstarkman', 'name': 'Ruth Starkman', 'id': 30380195, 'id_str': '30380195', 'indices': [0, 13]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [14, 23]}, {'screen_name': 'CantorArts', 'name': 'Cantor Arts Center', 'id': 1538055002, 'id_str': '1538055002', 'indices': [24, 35]}]",[],en,recent,1046863355770691585,1046863355770691585,Angelica Parente,draparente,LA ✈️ Bay Area,DNA Encoded Libraries @ Nurix|Scientist-in-Residence @CivilizationVC|@StanfordMedX Scholar|ex-@vijaypande & Bryant Labs|Biophysics @Stanford Tweets my own🔬🧬💻,,,[],False,713,2308,4,Mon Oct 01 20:44:08 +0000 2018,5785,,,True,False,1882,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1047277654368382977/bEIu6no0_normal.jpg,https://pbs.twimg.com/profile_images/1047277654368382977/bEIu6no0_normal.jpg,https://pbs.twimg.com/profile_banners/1046863355770691585/1538525881,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Thu Jan 23 15:43:45 +0000 2020,1220371548164501505,1220371548164501505,@icymatters @DTUSpace @D_M_Schroeder @RadioGlaciology @Stanford @Carlsbergfondet Brilliant! A treasure trove :-),False,"[81, 112]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2197315263064515e+18,1219731526306451457,2523000532.0,2523000532,icymatters,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'icymatters', 'name': 'Nanna B. Karlsson', 'id': 2523000532, 'id_str': '2523000532', 'indices': [0, 11]}, {'screen_name': 'DTUSpace', 'name': 'DTU Space', 'id': 940142807599247361, 'id_str': '940142807599247361', 'indices': [12, 21]}, {'screen_name': 'D_M_Schroeder', 'name': 'Dustin Schroeder', 'id': 405712311, 'id_str': '405712311', 'indices': [22, 36]}, {'screen_name': 'RadioGlaciology', 'name': 'SU Radio Glaciology', 'id': 744030446292508673, 'id_str': '744030446292508673', 'indices': [37, 53]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [54, 63]}, {'screen_name': 'Carlsbergfondet', 'name': 'Carlsbergfondet', 'id': 2980957738, 'id_str': '2980957738', 'indices': [64, 80]}]",[],en,recent,322544048,322544048,Lindsey Nicholson,linznicholson,"Innsbruck, Austria",environmental scientist specializing in glaciers and climate change [she/her],http://t.co/oOhFII7B95,"[{'url': 'http://t.co/oOhFII7B95', 'expanded_url': 'http://lindseynicholson.org', 'display_url': 'lindseynicholson.org', 'indices': [0, 22]}]",[],False,1166,698,48,Thu Jun 23 10:28:57 +0000 2011,2821,,,False,False,1848,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1441047932/linzprofile_normal.jpg,https://pbs.twimg.com/profile_images/1441047932/linzprofile_normal.jpg,https://pbs.twimg.com/profile_banners/322544048/1404048277,40659C,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Thu Jan 23 09:39:24 +0000 2020,1220279858091233280,1220279858091233280,"@tdienlin @Stanford Yep. Pretty much impossible for any researcher to test, use or improve any of the materials. It’s certainly not unique in that respect unfortunately when it comes to smartphone frameworks/software to aid research.",False,"[20, 233]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.2202792108303688e+18,1220279210830368768,216544114.0,216544114,tdienlin,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'tdienlin', 'name': 'Tobias Dienlin', 'id': 216544114, 'id_str': '216544114', 'indices': [0, 9]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [10, 19]}]",[],en,recent,19742978,19742978,Dr David A. Ellis,davidaellis,"Lancaster, England",Psychologist @LancasterUni. Part of @CREST_Research. Writing a book about smartphones in psychological science @CambridgeUP. Joining @UniofBath in 2020.,https://t.co/QBKINhfNdg,"[{'url': 'https://t.co/QBKINhfNdg', 'expanded_url': 'http://www.davidaellis.co.uk', 'display_url': 'davidaellis.co.uk', 'indices': [0, 23]}]",[],False,1317,88,61,Thu Jan 29 23:43:59 +0000 2009,1540,,,True,False,4692,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1217963614730178561/qIzQOQ6z_normal.jpg,https://pbs.twimg.com/profile_images/1217963614730178561/qIzQOQ6z_normal.jpg,https://pbs.twimg.com/profile_banners/19742978/1555942237,000000,BDDCAD,DDFFCC,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Thu Jan 23 07:52:13 +0000 2020,1220252883695931393,1220252883695931393,@Alzmashael @solana @Stanford Congrats on achieving so much experiences during this challenge! Its a huge one and you were so brave to go through different jobs!,False,"[30, 161]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2202516902694298e+18,1220251690269429760,1350238021.0,1350238021,Alzmashael,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Alzmashael', 'name': 'مشاعل', 'id': 1350238021, 'id_str': '1350238021', 'indices': [0, 11]}, {'screen_name': 'solana', 'name': 'Solana', 'id': 951329744804392960, 'id_str': '951329744804392960', 'indices': [12, 19]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [20, 29]}]",[],en,recent,314548350,314548350,𝒜𝓂𝒶𝓁,AmalSZ_,,"spiritual being, having a human experience ✨ | fascinated by everything related to art | 97",,,[],False,667,1020,2,Fri Jun 10 12:48:24 +0000 2011,6480,,,True,False,38086,,False,False,False,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1218382841333063680/wmWwu-ME_normal.jpg,https://pbs.twimg.com/profile_images/1218382841333063680/wmWwu-ME_normal.jpg,https://pbs.twimg.com/profile_banners/314548350/1576530770,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Thu Jan 23 04:16:42 +0000 2020,1220198647360393216,1220198647360393216,"@GavinPrestonMD @Stanford @USC So true. What scares me is med students memorizing facts without evaluating why they are worth memorizing. Today, students memorize through cartoons, which selectively filter which facts are easiest to internalize. I led lab research before and I miss that practice of science.",False,"[31, 308]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2201845785743032e+18,1220184578574303233,254719698.0,254719698,GavinPrestonMD,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'GavinPrestonMD', 'name': 'Gavin Preston, M.D.', 'id': 254719698, 'id_str': '254719698', 'indices': [0, 15]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [16, 25]}, {'screen_name': 'USC', 'name': 'USC', 'id': 19809471, 'id_str': '19809471', 'indices': [26, 30]}]",[],en,recent,1074544545046573056,1074544545046573056,Sean Lim,unL1Meded,"Vallejo, CA",Med student @TouroCalifornia. Passionate about ↑↑ health accessibility through #UX and #data. Develops apps to grow #microgreens and to modernize #MedEd. 🌱🧠,,,[],False,200,485,2,Mon Dec 17 05:59:18 +0000 2018,1222,,,False,False,354,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1115095024788594688/LXA8ADE-_normal.png,https://pbs.twimg.com/profile_images/1115095024788594688/LXA8ADE-_normal.png,https://pbs.twimg.com/profile_banners/1074544545046573056/1558161967,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Thu Jan 23 03:44:40 +0000 2020,1220190587439210496,1220190587439210496,@JacquelinePraw1 @Society4Science @Regeneron @BroadcomSTEM @StanfordEng @Stanford Thank you so much Jacqueline!!,False,"[82, 112]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220184719481946e+18,1220184719481946113,1.1933684707940393e+18,1193368470794039296,JacquelinePraw1,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'JacquelinePraw1', 'name': 'Jacqueline Prawira', 'id': 1193368470794039296, 'id_str': '1193368470794039296', 'indices': [0, 16]}, {'screen_name': 'Society4Science', 'name': 'Society for Science', 'id': 126664186, 'id_str': '126664186', 'indices': [17, 33]}, {'screen_name': 'Regeneron', 'name': 'Regeneron', 'id': 23077762, 'id_str': '23077762', 'indices': [34, 44]}, {'screen_name': 'BroadcomSTEM', 'name': 'Broadcom Foundation', 'id': 1566329018, 'id_str': '1566329018', 'indices': [45, 58]}, {'screen_name': 'StanfordEng', 'name': 'Stanford Engineering', 'id': 19425169, 'id_str': '19425169', 'indices': [59, 71]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [72, 81]}]",[],en,recent,909166093662654464,909166093662654464,Annie Ostojic,AOstojic23,"Indiana, USA",Innovator | Stanford 2024 | Forbes 30Under30 | RegeneronSTS Finalist '20 | Governor’s STEM '19 | BCM Samueli '15 | Intel ISEF ‘17 | Arrow Electronics Intern ‘19,,,[],False,247,340,2,Sat Sep 16 21:24:23 +0000 2017,5163,,,False,False,172,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1087204795574824960/oeO_oJFP_normal.jpg,https://pbs.twimg.com/profile_images/1087204795574824960/oeO_oJFP_normal.jpg,https://pbs.twimg.com/profile_banners/909166093662654464/1558655973,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Thu Jan 23 03:27:35 +0000 2020,1220186286843031552,1220186286843031552,@rushika_perera @Stanford Thanks Rushika!,False,"[26, 41]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2201662252353085e+18,1220166225235308545,1.0240431603710034e+18,1024043160371003393,rushika_perera,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'rushika_perera', 'name': 'Rushika Perera', 'id': 1024043160371003393, 'id_str': '1024043160371003393', 'indices': [0, 15]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [16, 25]}]",[],en,recent,43431232,43431232,Georgia Panagiotakos,panagiog,,"PI/Sandler Faculty Fellow @UCSF_Biochem || @StanfordMed, @MIT alum || developmental neuro lab, calcium signaling in normal and dysfunctional brain development",https://t.co/FEeJzeIQrW,"[{'url': 'https://t.co/FEeJzeIQrW', 'expanded_url': 'http://panagiotakoslab.ucsf.edu', 'display_url': 'panagiotakoslab.ucsf.edu', 'indices': [0, 23]}]",[],False,238,414,2,Fri May 29 23:09:02 +0000 2009,3040,,,False,False,149,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,True,http://pbs.twimg.com/profile_images/1029629716980891648/wjnTiYA1_normal.jpg,https://pbs.twimg.com/profile_images/1029629716980891648/wjnTiYA1_normal.jpg,https://pbs.twimg.com/profile_banners/43431232/1537250537,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Thu Jan 23 03:21:21 +0000 2020,1220184719481946113,1220184719481946113,@AOstojic23 @Society4Science @Regeneron @BroadcomSTEM @StanfordEng @Stanford Amazing!! Way to go!!🎉🎊,False,"[77, 100]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2200508715321917e+18,1220050871532191744,9.091660936626545e+17,909166093662654464,AOstojic23,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'AOstojic23', 'name': 'Annie Ostojic', 'id': 909166093662654464, 'id_str': '909166093662654464', 'indices': [0, 11]}, {'screen_name': 'Society4Science', 'name': 'Society for Science', 'id': 126664186, 'id_str': '126664186', 'indices': [12, 28]}, {'screen_name': 'Regeneron', 'name': 'Regeneron', 'id': 23077762, 'id_str': '23077762', 'indices': [29, 39]}, {'screen_name': 'BroadcomSTEM', 'name': 'Broadcom Foundation', 'id': 1566329018, 'id_str': '1566329018', 'indices': [40, 53]}, {'screen_name': 'StanfordEng', 'name': 'Stanford Engineering', 'id': 19425169, 'id_str': '19425169', 'indices': [54, 66]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [67, 76]}]",[],en,recent,1193368470794039296,1193368470794039296,Jacqueline Prawira,JacquelinePraw1,"Mountain House, CA","ISEF 2019, CAPS 2019 Outstanding Young Scientist, BroadcomMASTERS 2018 Marconi/Samueli, 3M CA Merit Winner 2017, 2nd Dan Black Belt",,,[],False,9,19,0,Sun Nov 10 03:23:36 +0000 2019,38,,,False,False,6,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1193369383126491136/ojlfVIx1_normal.jpg,https://pbs.twimg.com/profile_images/1193369383126491136/ojlfVIx1_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,Thu Jan 23 03:10:45 +0000 2020,1220182049325117440,1220182049325117440,"@GavinPrestonMD @Stanford I was a Physics major @USC and for logic-heavy coursework this is great advice certainly. But now that I’m in medical school I’m sorry to say that much of medical knowledge is not presented logically. Rather it comes in lists. If we ask why something is on the list, no answer.",False,"[26, 303]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2201801920327762e+18,1220180192032776192,254719698.0,254719698,GavinPrestonMD,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'GavinPrestonMD', 'name': 'Gavin Preston, M.D.', 'id': 254719698, 'id_str': '254719698', 'indices': [0, 15]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [16, 25]}, {'screen_name': 'USC', 'name': 'USC', 'id': 19809471, 'id_str': '19809471', 'indices': [48, 52]}]",[],en,recent,1074544545046573056,1074544545046573056,Sean Lim,unL1Meded,"Vallejo, CA",Med student @TouroCalifornia. Passionate about ↑↑ health accessibility through #UX and #data. Develops apps to grow #microgreens and to modernize #MedEd. 🌱🧠,,,[],False,200,485,2,Mon Dec 17 05:59:18 +0000 2018,1222,,,False,False,354,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1115095024788594688/LXA8ADE-_normal.png,https://pbs.twimg.com/profile_images/1115095024788594688/LXA8ADE-_normal.png,https://pbs.twimg.com/profile_banners/1074544545046573056/1558161967,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
