,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.profile_banner_url,user.entities.url.urls,retweeted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.possibly_sensitive
80,Tue Jan 21 18:17:25 +0000 2020,1219685443782004736,1219685443782004736,@PetriPellikka @helsinkiuni Great shot of a bird that needs immediate conservation actions to prevent its extinction,False,"[28, 116]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2195022537967452e+18,1219502253796745216,1.020924013428781e+18,1020924013428781056,PetriPellikka,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'PetriPellikka', 'name': 'Petri Pellikka', 'id': 1020924013428781056, 'id_str': '1020924013428781056', 'indices': [0, 14]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [15, 27]}]",[],en,recent,63532749,63532749,Enrico Di Minin,EnTembo,Helsinki,Associate Professor in Conservation Geography @helsinkiuni. Leads @HELICS_Lab. #ERC grantee. Loves 🦏,https://t.co/KHqVGdU2TU,[],False,1558,702,65,Thu Aug 06 20:30:48 +0000 2009,1107,,,True,False,2914,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1053688444885630976/kXyGOJk6_normal.jpg,https://pbs.twimg.com/profile_images/1053688444885630976/kXyGOJk6_normal.jpg,4A913C,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/63532749/1460450288,"[{'url': 'https://t.co/KHqVGdU2TU', 'expanded_url': 'http://helsinki.fi/helics', 'display_url': 'helsinki.fi/helics', 'indices': [0, 23]}]",,00e4ea927d32e2d7,https://api.twitter.com/1.1/geo/id/00e4ea927d32e2d7.json,city,Wundanyi,"Wundanyi, Kenya",KE,Kenya,[],Polygon,"[[[38.3570069, -3.4118136], [38.3698605, -3.4118136], [38.3698605, -3.398934], [38.3570069, -3.398934]]]",,,
81,Tue Jan 21 16:43:29 +0000 2020,1219661807830425600,1219661807830425600,@HiLIFE_helsinki @LifeSciHelsinki @helsinkiuni I am looking forward to showing what I have done in the past and a taste of what we have been doing since we arrived in Helsinki.,False,"[47, 176]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2195423229223158e+18,1219542322922315777,7.256229356591432e+17,725622935659143168,HiLIFE_helsinki,,,,,False,0,10,False,False,en,[],[],"[{'screen_name': 'HiLIFE_helsinki', 'name': 'HiLIFE_Helsinki', 'id': 725622935659143168, 'id_str': '725622935659143168', 'indices': [0, 16]}, {'screen_name': 'LifeSciHelsinki', 'name': 'Life Sciences University of Helsinki', 'id': 1083706891300163584, 'id_str': '1083706891300163584', 'indices': [17, 33]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [34, 46]}]",[],en,recent,987783223206916097,987783223206916097,Leonardo Almeida-Souza,Leonardo_ASouza,"Cambridge, England",Cellular and structural biologist at the HiLIFE institute - University of Helsinki. Fascinated by the nanodynamics of cells. Opinions are my own.,https://t.co/KkaaNesZF0,[],False,613,615,4,Sat Apr 21 20:00:47 +0000 2018,2989,,,False,False,378,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1067831355575287808/FPnWB1wK_normal.jpg,https://pbs.twimg.com/profile_images/1067831355575287808/FPnWB1wK_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/987783223206916097/1528401252,"[{'url': 'https://t.co/KkaaNesZF0', 'expanded_url': 'https://www.helsinki.fi/en/researchgroups/endocytic-cytoskeleton-biology', 'display_url': 'helsinki.fi/en/researchgro…', 'indices': [0, 23]}]",,,,,,,,,,,,,,
82,Tue Jan 21 16:12:44 +0000 2020,1219654067494047745,1219654067494047745,@MariPihlatie @LifeSciHelsinki @INAR_fin @helsinkiuni @SuomenAkatemia @KumpulaScience @UniEastFinland @RaisaMakipaa @LukeFinland @JariLiski @IlmaTiede INAR RI Agriculture establishes a unique research platform in Finland to quantify the #climate and #air quality impacts of northern #agricultural #soils by building state-of-the-art field measurement stations for long-term and continuous measurements of #CO2 #CH4 #N2O emissions.,False,"[151, 430]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2196521263239004e+18,1219652126323900416,1.2044368118099927e+18,1204436811809992704,MaijaTenkanen,,,,,False,1,12,False,False,en,"[{'text': 'climate', 'indices': [237, 245]}, {'text': 'air', 'indices': [250, 254]}, {'text': 'agricultural', 'indices': [283, 296]}, {'text': 'soils', 'indices': [297, 303]}, {'text': 'CO2', 'indices': [405, 409]}, {'text': 'CH4', 'indices': [410, 414]}, {'text': 'N2O', 'indices': [415, 419]}]",[],"[{'screen_name': 'MariPihlatie', 'name': 'Mari Pihlatie', 'id': 707840139406475264, 'id_str': '707840139406475264', 'indices': [0, 13]}, {'screen_name': 'LifeSciHelsinki', 'name': 'Life Sciences University of Helsinki', 'id': 1083706891300163584, 'id_str': '1083706891300163584', 'indices': [14, 30]}, {'screen_name': 'INAR_fin', 'name': 'INAR', 'id': 951060005750484998, 'id_str': '951060005750484998', 'indices': [31, 40]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [41, 53]}, {'screen_name': 'SuomenAkatemia', 'name': 'Suomen Akatemia | Academy of Finland', 'id': 144809872, 'id_str': '144809872', 'indices': [54, 69]}, {'screen_name': 'KumpulaScience', 'name': 'Faculty of Science', 'id': 1070259720, 'id_str': '1070259720', 'indices': [70, 85]}, {'screen_name': 'UniEastFinland', 'name': 'UEF', 'id': 2314947078, 'id_str': '2314947078', 'indices': [86, 101]}, {'screen_name': 'RaisaMakipaa', 'name': 'Raisa Mäkipää', 'id': 1451780102, 'id_str': '1451780102', 'indices': [102, 115]}, {'screen_name': 'LukeFinland', 'name': 'Luonnonvarakeskus', 'id': 2893201804, 'id_str': '2893201804', 'indices': [116, 128]}, {'screen_name': 'JariLiski', 'name': 'Jari Liski', 'id': 3032849321, 'id_str': '3032849321', 'indices': [129, 139]}, {'screen_name': 'IlmaTiede', 'name': 'Ilmatieteen laitos', 'id': 1620033967, 'id_str': '1620033967', 'indices': [140, 150]}]",[],en,recent,1204436811809992704,1204436811809992704,Maija Tenkanen,MaijaTenkanen,Finland,"Science is great fun, every day you learn more
Vice-Dean, Professor in Bioproduction Chemistry #mmtdk #viikkicampus @LifeSciHelsinki @HelsinkiUni #biotalous",https://t.co/Ymyv1FB1gL,[],False,283,294,4,Tue Dec 10 16:25:28 +0000 2019,1626,,,False,False,648,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1204443432082714624/_1wOgflL_normal.jpg,https://pbs.twimg.com/profile_images/1204443432082714624/_1wOgflL_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1204436811809992704/1576321142,"[{'url': 'https://t.co/Ymyv1FB1gL', 'expanded_url': 'https://researchportal.helsinki.fi/en/persons/maija-tenkanen', 'display_url': 'researchportal.helsinki.fi/en/persons/mai…', 'indices': [0, 23]}]",,,,,,,,,,,,,,
84,Tue Jan 21 15:44:31 +0000 2020,1219646965258080256,1219646965258080256,The joint research infrastructure consortium INAR RI Agriculture led by @MariPihlatie #mmtdk @LifeSciHelsinki @INAR_fin @HelsinkiUni  has got today a significant new initiatives FIRI funding of 1.47 M€ from @SuomenAkatemia. BIG congratulations to all the consortium members !!,False,"[0, 276]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,13,False,False,en,"[{'text': 'mmtdk', 'indices': [86, 92]}]",[],"[{'screen_name': 'MariPihlatie', 'name': 'Mari Pihlatie', 'id': 707840139406475264, 'id_str': '707840139406475264', 'indices': [72, 85]}, {'screen_name': 'LifeSciHelsinki', 'name': 'Life Sciences University of Helsinki', 'id': 1083706891300163584, 'id_str': '1083706891300163584', 'indices': [93, 109]}, {'screen_name': 'INAR_fin', 'name': 'INAR', 'id': 951060005750484998, 'id_str': '951060005750484998', 'indices': [110, 119]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [120, 132]}, {'screen_name': 'SuomenAkatemia', 'name': 'Suomen Akatemia | Academy of Finland', 'id': 144809872, 'id_str': '144809872', 'indices': [207, 222]}]",[],en,recent,1204436811809992704,1204436811809992704,Maija Tenkanen,MaijaTenkanen,Finland,"Science is great fun, every day you learn more
Vice-Dean, Professor in Bioproduction Chemistry #mmtdk #viikkicampus @LifeSciHelsinki @HelsinkiUni #biotalous",https://t.co/Ymyv1FB1gL,[],False,283,294,4,Tue Dec 10 16:25:28 +0000 2019,1626,,,False,False,648,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1204443432082714624/_1wOgflL_normal.jpg,https://pbs.twimg.com/profile_images/1204443432082714624/_1wOgflL_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1204436811809992704/1576321142,"[{'url': 'https://t.co/Ymyv1FB1gL', 'expanded_url': 'https://researchportal.helsinki.fi/en/persons/maija-tenkanen', 'display_url': 'researchportal.helsinki.fi/en/persons/mai…', 'indices': [0, 23]}]",,,,,,,,,,,,,,
87,Tue Jan 21 08:19:10 +0000 2020,1219534888967319553,1219534888967319553,"@Genlearnman @helsinkiuni @niemela_jari @tiedekulma Data Science in Society, just going on, there should be a stream, I will be on stage in 10min (for 10min + the panel), will be also available later, I think. My topic: Engaging Everyone with Open Data Science.",False,"[52, 261]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2195226725326438e+18,1219522672532643841,556602478.0,556602478,Genlearnman,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Genlearnman', 'name': 'Peter Österberg, Ph.D, W&O Psychology', 'id': 556602478, 'id_str': '556602478', 'indices': [0, 12]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [13, 25]}, {'screen_name': 'niemela_jari', 'name': 'Jari Niemelä', 'id': 4193254335, 'id_str': '4193254335', 'indices': [26, 39]}, {'screen_name': 'tiedekulma', 'name': 'Tiedekulma', 'id': 2509951735, 'id_str': '2509951735', 'indices': [40, 51]}]",[],en,recent,1424937043,1424937043,Kimmo Vehkalahti,KimmoVehkalahti,"Helsinki, Finland","Yhteiskuntadatatieteilijä, soveltavan tilastotieteen dosentti / Applied social data scientist",https://t.co/AI0JKzS29b,[],False,379,226,8,Mon May 13 07:58:43 +0000 2013,645,,,True,False,338,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3653387505/2aab88d73b3f263a58a3fbed3f2a1e50_normal.jpeg,https://pbs.twimg.com/profile_images/3653387505/2aab88d73b3f263a58a3fbed3f2a1e50_normal.jpeg,94D487,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1424937043/1426632054,"[{'url': 'https://t.co/AI0JKzS29b', 'expanded_url': 'http://www.helsinki.fi/people/Kimmo.Vehkalahti/suomeksi.html', 'display_url': 'helsinki.fi/people/Kimmo.V…', 'indices': [0, 23]}]",,5ef832bb704339b0,https://api.twitter.com/1.1/geo/id/5ef832bb704339b0.json,city,Helsinki,"Helsinki, Finland",FI,Finland,[],Polygon,"[[[24.78281, 60.021032], [25.2544364, 60.021032], [25.2544364, 60.2979104], [24.78281, 60.2979104]]]",,,
89,Tue Jan 21 07:12:56 +0000 2020,1219518222241878017,1219518222241878017,"@Genlearnman @helsinkiuni @niemela_jari @tiedekulma Of course, but UH is trying hard to cope with its official languages (Finnish, Swedish) as well, so some happenings (like that one) are still held in these domestic languages. (Today I will talk on the same Stage in English, but on another topic.) 😅",False,"[52, 301]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2185276352629023e+18,1218527635262902274,556602478.0,556602478,Genlearnman,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Genlearnman', 'name': 'Peter Österberg, Ph.D, W&O Psychology', 'id': 556602478, 'id_str': '556602478', 'indices': [0, 12]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [13, 25]}, {'screen_name': 'niemela_jari', 'name': 'Jari Niemelä', 'id': 4193254335, 'id_str': '4193254335', 'indices': [26, 39]}, {'screen_name': 'tiedekulma', 'name': 'Tiedekulma', 'id': 2509951735, 'id_str': '2509951735', 'indices': [40, 51]}]",[],en,recent,1424937043,1424937043,Kimmo Vehkalahti,KimmoVehkalahti,"Helsinki, Finland","Yhteiskuntadatatieteilijä, soveltavan tilastotieteen dosentti / Applied social data scientist",https://t.co/AI0JKzS29b,[],False,379,226,8,Mon May 13 07:58:43 +0000 2013,645,,,True,False,338,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3653387505/2aab88d73b3f263a58a3fbed3f2a1e50_normal.jpeg,https://pbs.twimg.com/profile_images/3653387505/2aab88d73b3f263a58a3fbed3f2a1e50_normal.jpeg,94D487,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1424937043/1426632054,"[{'url': 'https://t.co/AI0JKzS29b', 'expanded_url': 'http://www.helsinki.fi/people/Kimmo.Vehkalahti/suomeksi.html', 'display_url': 'helsinki.fi/people/Kimmo.V…', 'indices': [0, 23]}]",,5ef832bb704339b0,https://api.twitter.com/1.1/geo/id/5ef832bb704339b0.json,city,Helsinki,"Helsinki, Finland",FI,Finland,[],Polygon,"[[[24.78281, 60.021032], [25.2544364, 60.021032], [25.2544364, 60.2979104], [24.78281, 60.2979104]]]",,,
90,Tue Jan 21 06:55:28 +0000 2020,1219513826166689792,1219513826166689792,"MARGIT OCH PETTER FORSSTRÖM FOUNDATION has granted 11 scholarships for the @helsinkiuni students of Geology and Geophysics, for the total value of 32,500 EUR. These include grants to MSc and PhD thesis projects and travel grants. Congratulations to the awardees!",False,"[0, 262]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,8,False,False,en,[],[],"[{'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [75, 87]}]",[],en,recent,1206876146815647744,1206876146815647744,GeoHel,geo_hel,"@KumpulaScience, KumpulaCampus","Research programme in Geology and Geophysics  #GeoHel, Department of Geosciences and Geography @helsinkiuni, @KumpulaScience",https://t.co/6sZZG8FiIf,[],False,38,67,4,Tue Dec 17 09:59:16 +0000 2019,43,,,False,False,45,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1218140650820001794/IYTd2eG4_normal.jpg,https://pbs.twimg.com/profile_images/1218140650820001794/IYTd2eG4_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1206876146815647744/1579262884,"[{'url': 'https://t.co/6sZZG8FiIf', 'expanded_url': 'https://www.helsinki.fi/en/faculty-of-science/faculty/geosciences-and-geography/research/geology-and', 'display_url': 'helsinki.fi/en/faculty-of-…', 'indices': [0, 23]}]",,,,,,,,,,,,,,
93,Mon Jan 20 17:00:57 +0000 2020,1219303815968673794,1219303815968673794,@salisha_ww @PetriPellikka @geography_uh @KumpulaScience @helsinkiuni @g_cortesca @HELICS_Lab @wildtrade @lionguardians I'll share more information about it soon.,False,"[120, 162]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2191553626554122e+18,1219155362655412224,3944567885.0,3944567885,salisha_ww,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'salisha_ww', 'name': 'Salisha Chandra', 'id': 3944567885, 'id_str': '3944567885', 'indices': [0, 11]}, {'screen_name': 'PetriPellikka', 'name': 'Petri Pellikka', 'id': 1020924013428781056, 'id_str': '1020924013428781056', 'indices': [12, 26]}, {'screen_name': 'geography_uh', 'name': 'geography_uh', 'id': 1029609844599336960, 'id_str': '1029609844599336960', 'indices': [27, 40]}, {'screen_name': 'KumpulaScience', 'name': 'Faculty of Science', 'id': 1070259720, 'id_str': '1070259720', 'indices': [41, 56]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [57, 69]}, {'screen_name': 'g_cortesca', 'name': 'Gonza Cortés Capano', 'id': 897815438347862017, 'id_str': '897815438347862017', 'indices': [70, 81]}, {'screen_name': 'HELICS_Lab', 'name': 'HELICS', 'id': 1106088121928691712, 'id_str': '1106088121928691712', 'indices': [82, 93]}, {'screen_name': 'wildtrade', 'name': 'WildTrade', 'id': 907552338340184065, 'id_str': '907552338340184065', 'indices': [94, 104]}, {'screen_name': 'lionguardians', 'name': 'Lion Guardians', 'id': 99592283, 'id_str': '99592283', 'indices': [105, 119]}]",[],en,recent,63532749,63532749,Enrico Di Minin,EnTembo,Helsinki,Associate Professor in Conservation Geography @helsinkiuni. Leads @HELICS_Lab. #ERC grantee. Loves 🦏,https://t.co/KHqVGdU2TU,[],False,1558,702,65,Thu Aug 06 20:30:48 +0000 2009,1107,,,True,False,2914,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1053688444885630976/kXyGOJk6_normal.jpg,https://pbs.twimg.com/profile_images/1053688444885630976/kXyGOJk6_normal.jpg,4A913C,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/63532749/1460450288,"[{'url': 'https://t.co/KHqVGdU2TU', 'expanded_url': 'http://helsinki.fi/helics', 'display_url': 'helsinki.fi/helics', 'indices': [0, 23]}]",,00e4ea927d32e2d7,https://api.twitter.com/1.1/geo/id/00e4ea927d32e2d7.json,city,Wundanyi,"Wundanyi, Kenya",KE,Kenya,[],Polygon,"[[[38.3570069, -3.4118136], [38.3698605, -3.4118136], [38.3698605, -3.398934], [38.3570069, -3.398934]]]",,,
95,Mon Jan 20 08:40:01 +0000 2020,1219177749027393536,1219177749027393536,@KuosmaJ @helsinkiuni @SocSciHelsinki Well done! 🙌,False,"[38, 50]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2191337320718008e+18,1219133732071800832,7.179858994019e+17,717985899401900033,KuosmaJ,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'KuosmaJ', 'name': 'Jaakko Kuosmanen', 'id': 717985899401900033, 'id_str': '717985899401900033', 'indices': [0, 8]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [9, 21]}, {'screen_name': 'SocSciHelsinki', 'name': 'Faculty of Social Sciences, HelsinkiUni', 'id': 1027200392202014721, 'id_str': '1027200392202014721', 'indices': [22, 37]}]",[],en,recent,2345445795,2345445795,Kaisa Smith,KaisaLSmith,"Helsinki, Finland","Political scientist, passionate about the future and knowledge-base of our welfare state @MDIfriends #kokeilut #ilmiölähtöisyys",,[],False,1807,1912,22,Sat Feb 15 19:29:00 +0000 2014,8516,,,True,False,4852,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1197413013474725889/3BRxn-Om_normal.jpg,https://pbs.twimg.com/profile_images/1197413013474725889/3BRxn-Om_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/2345445795/1578253253,,,,,,,,,,,,,,,
100,Mon Jan 20 05:45:06 +0000 2020,1219133732071800832,1219133732071800832,"@KaisaLSmith @helsinkiuni @SocSciHelsinki I'm terrible at keeping secrets, so I did 🤓!",False,"[42, 86]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.218502212613296e+18,1218502212613296128,2345445795.0,2345445795,KaisaLSmith,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'KaisaLSmith', 'name': 'Kaisa Smith', 'id': 2345445795, 'id_str': '2345445795', 'indices': [0, 12]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [13, 25]}, {'screen_name': 'SocSciHelsinki', 'name': 'Faculty of Social Sciences, HelsinkiUni', 'id': 1027200392202014721, 'id_str': '1027200392202014721', 'indices': [26, 41]}]",[],en,recent,717985899401900033,717985899401900033,Jaakko Kuosmanen,KuosmaJ,Helsinki,Academy Secretary @tiedeakatemia. Adjunct Professor @helsinkiuni. James Martin Fellow alumni @oxmartinschool. Evidence and policy. @SofiFinland Coordination.,,[],False,612,1184,5,Thu Apr 07 08:02:32 +0000 2016,1062,,,False,False,302,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/717986417952100352/QcUkhnSO_normal.jpg,https://pbs.twimg.com/profile_images/717986417952100352/QcUkhnSO_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
