,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,possibly_sensitive,entities.media,extended_entities.media,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.possibly_sensitive
99,Thu Jan 23 21:13:49 +0000 2020,1220454612014194691,1220454612014194691,@TexasTech @TarletonState @UTSA @Baylor @TCU @UT_Dallas @UTorientation @UTHousing @NASPAtweets .@UTOrientation and @UTHousing's First-Gen Living Learning Community provides an on-campus community with like-minded students and access to faculty/staff who care about student success. #FirstGenForward #FirstGenLonghorns,False,"[95, 317]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2204538723780444e+18,1220453872378044424,9.257321257473597e+17,925732125747359745,UTAustinSSI,,,,,False,1,2,False,False,en,"[{'text': 'FirstGenForward', 'indices': [282, 298]}, {'text': 'FirstGenLonghorns', 'indices': [299, 317]}]",[],"[{'screen_name': 'TexasTech', 'name': 'Texas Tech University', 'id': 14125882, 'id_str': '14125882', 'indices': [0, 10]}, {'screen_name': 'TarletonState', 'name': 'Tarleton State University', 'id': 18079569, 'id_str': '18079569', 'indices': [11, 25]}, {'screen_name': 'UTSA', 'name': 'UTSA', 'id': 85362822, 'id_str': '85362822', 'indices': [26, 31]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [32, 39]}, {'screen_name': 'TCU', 'name': 'TCU', 'id': 15371292, 'id_str': '15371292', 'indices': [40, 44]}, {'screen_name': 'UT_Dallas', 'name': 'UT Dallas', 'id': 36989808, 'id_str': '36989808', 'indices': [45, 55]}, {'screen_name': 'UTorientation', 'name': 'UT Orientation', 'id': 53418740, 'id_str': '53418740', 'indices': [56, 70]}, {'screen_name': 'UTHousing', 'name': 'UT Housing', 'id': 29713597, 'id_str': '29713597', 'indices': [71, 81]}, {'screen_name': 'NASPAtweets', 'name': 'NASPA', 'id': 93729105, 'id_str': '93729105', 'indices': [82, 94]}, {'screen_name': 'UTorientation', 'name': 'UT Orientation', 'id': 53418740, 'id_str': '53418740', 'indices': [96, 110]}, {'screen_name': 'UTHousing', 'name': 'UT Housing', 'id': 29713597, 'id_str': '29713597', 'indices': [115, 125]}]",[],en,recent,925732125747359745,925732125747359745,UT Austin SSI,UTAustinSSI,"Austin, TX","At Student Success Initiatives, our goal is to provide the support and resources students need to be successful at @UTAustin and beyond.",https://t.co/iDWH0IuUG7,[],False,485,818,7,Wed Nov 01 14:31:52 +0000 2017,1129,,,True,False,597,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1164914720689795073/P0tovrhd_normal.jpg,https://pbs.twimg.com/profile_images/1164914720689795073/P0tovrhd_normal.jpg,https://pbs.twimg.com/profile_banners/925732125747359745/1566572288,BF5700,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/iDWH0IuUG7', 'expanded_url': 'http://studentsuccess.utexas.edu', 'display_url': 'studentsuccess.utexas.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Thu Jan 23 21:10:52 +0000 2020,1220453872378044424,1220453872378044424,@TexasTech @TarletonState @UTSA @Baylor @TCU @UT_Dallas Today we'll discuss @UTOrientation and @UTHousing's First-Gen Living Learning Community and @NASPAtweets' upcoming #NASPA20 conference here in #ATX. #FirstGenForward #FirstGenLonghorns,False,"[56, 240]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2204533888502907e+18,1220453388850290697,9.257321257473597e+17,925732125747359745,UTAustinSSI,,,,,False,0,2,False,False,en,"[{'text': 'NASPA20', 'indices': [171, 179]}, {'text': 'ATX', 'indices': [199, 203]}, {'text': 'FirstGenForward', 'indices': [205, 221]}, {'text': 'FirstGenLonghorns', 'indices': [222, 240]}]",[],"[{'screen_name': 'TexasTech', 'name': 'Texas Tech University', 'id': 14125882, 'id_str': '14125882', 'indices': [0, 10]}, {'screen_name': 'TarletonState', 'name': 'Tarleton State University', 'id': 18079569, 'id_str': '18079569', 'indices': [11, 25]}, {'screen_name': 'UTSA', 'name': 'UTSA', 'id': 85362822, 'id_str': '85362822', 'indices': [26, 31]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [32, 39]}, {'screen_name': 'TCU', 'name': 'TCU', 'id': 15371292, 'id_str': '15371292', 'indices': [40, 44]}, {'screen_name': 'UT_Dallas', 'name': 'UT Dallas', 'id': 36989808, 'id_str': '36989808', 'indices': [45, 55]}, {'screen_name': 'UTorientation', 'name': 'UT Orientation', 'id': 53418740, 'id_str': '53418740', 'indices': [76, 90]}, {'screen_name': 'UTHousing', 'name': 'UT Housing', 'id': 29713597, 'id_str': '29713597', 'indices': [95, 105]}, {'screen_name': 'NASPAtweets', 'name': 'NASPA', 'id': 93729105, 'id_str': '93729105', 'indices': [148, 160]}]",[],en,recent,925732125747359745,925732125747359745,UT Austin SSI,UTAustinSSI,"Austin, TX","At Student Success Initiatives, our goal is to provide the support and resources students need to be successful at @UTAustin and beyond.",https://t.co/iDWH0IuUG7,[],False,485,818,7,Wed Nov 01 14:31:52 +0000 2017,1129,,,True,False,597,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1164914720689795073/P0tovrhd_normal.jpg,https://pbs.twimg.com/profile_images/1164914720689795073/P0tovrhd_normal.jpg,https://pbs.twimg.com/profile_banners/925732125747359745/1566572288,BF5700,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/iDWH0IuUG7', 'expanded_url': 'http://studentsuccess.utexas.edu', 'display_url': 'studentsuccess.utexas.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Thu Jan 23 21:08:57 +0000 2020,1220453388850290697,1220453388850290697,We're excited to kick off the new semester by hosting a call with our #FirstGenForward Southwest Region colleagues! @TexasTech @TarletonState @UTSA @Baylor @TCU @UT_Dallas #FirstGenLonghorns,False,"[0, 190]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,5,False,False,en,"[{'text': 'FirstGenForward', 'indices': [70, 86]}, {'text': 'FirstGenLonghorns', 'indices': [172, 190]}]",[],"[{'screen_name': 'TexasTech', 'name': 'Texas Tech University', 'id': 14125882, 'id_str': '14125882', 'indices': [116, 126]}, {'screen_name': 'TarletonState', 'name': 'Tarleton State University', 'id': 18079569, 'id_str': '18079569', 'indices': [127, 141]}, {'screen_name': 'UTSA', 'name': 'UTSA', 'id': 85362822, 'id_str': '85362822', 'indices': [142, 147]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [148, 155]}, {'screen_name': 'TCU', 'name': 'TCU', 'id': 15371292, 'id_str': '15371292', 'indices': [156, 160]}, {'screen_name': 'UT_Dallas', 'name': 'UT Dallas', 'id': 36989808, 'id_str': '36989808', 'indices': [161, 171]}]",[],en,recent,925732125747359745,925732125747359745,UT Austin SSI,UTAustinSSI,"Austin, TX","At Student Success Initiatives, our goal is to provide the support and resources students need to be successful at @UTAustin and beyond.",https://t.co/iDWH0IuUG7,[],False,485,818,7,Wed Nov 01 14:31:52 +0000 2017,1129,,,True,False,597,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1164914720689795073/P0tovrhd_normal.jpg,https://pbs.twimg.com/profile_images/1164914720689795073/P0tovrhd_normal.jpg,https://pbs.twimg.com/profile_banners/925732125747359745/1566572288,BF5700,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/iDWH0IuUG7', 'expanded_url': 'http://studentsuccess.utexas.edu', 'display_url': 'studentsuccess.utexas.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Thu Jan 23 20:00:01 +0000 2020,1220436042874019840,1220436042874019840,@heytrace @Baylor Honestly most if those just go in the recycling anyways,False,"[18, 73]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2204297820994068e+18,1220429782099406850,60094114.0,60094114,heytrace,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'heytrace', 'name': 'Traci Koller Mazurek', 'id': 60094114, 'id_str': '60094114', 'indices': [0, 9]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [10, 17]}]",[],en,recent,64708811,64708811,Not ready to go back to work guy,sgtMIKE2,,Rocket scientist ordinaire. Constantly embarrassing my patient wife @heytrace.,,[],False,339,330,26,Tue Aug 11 13:13:27 +0000 2009,2688,,,True,False,30592,,False,False,False,3B94D9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/926954137933185026/P0a1OeIe_normal.jpg,https://pbs.twimg.com/profile_images/926954137933185026/P0a1OeIe_normal.jpg,https://pbs.twimg.com/profile_banners/64708811/1540661828,89C9FA,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Thu Jan 23 17:57:56 +0000 2020,1220405317399236608,1220405317399236608,@tweetmattingly @dandarling @JakeRainwater @Baylor Are you referencing something lost in my febile memory?,False,"[51, 106]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2182446554579395e+18,1218244655457939456,37790742.0,37790742,tweetmattingly,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'tweetmattingly', 'name': 'Terry Mattingly', 'id': 37790742, 'id_str': '37790742', 'indices': [0, 15]}, {'screen_name': 'dandarling', 'name': 'Daniel Darling', 'id': 102852362, 'id_str': '102852362', 'indices': [16, 27]}, {'screen_name': 'JakeRainwater', 'name': 'Jake Rainwater', 'id': 213514223, 'id_str': '213514223', 'indices': [28, 42]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [43, 50]}]",[],en,recent,41329416,41329416,Rickey Hudson,scarfluke,Sandias,"husband, father, son, physician, observer, swimmer, runner, hiker, Tesla driver, Baylor Lady Bears",,[],False,92,556,3,Wed May 20 09:55:14 +0000 2009,3403,,,True,False,1304,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/517763033322373120/Dbq4e_It_normal.jpeg,https://pbs.twimg.com/profile_images/517763033322373120/Dbq4e_It_normal.jpeg,https://pbs.twimg.com/profile_banners/41329416/1412279303,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Thu Jan 23 17:37:44 +0000 2020,1220400235073155072,1220400235073155072,Discussing Birth of a Nation today in my grad seminar @Baylor. And thinking about my friend the Very Rev. Dr. Kelly Brown Douglas’s great cultural theology question: “Why did a white audience need this?” @BaylorProud @EDSatUnion,False,"[0, 228]","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,,,,,False,0,5,False,False,en,[],[],"[{'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [54, 61]}, {'screen_name': 'BaylorProud', 'name': 'BaylorProud', 'id': 28168942, 'id_str': '28168942', 'indices': [204, 216]}, {'screen_name': 'EDSatUnion', 'name': 'Episcopal Divinity School at Union', 'id': 221878850, 'id_str': '221878850', 'indices': [217, 228]}]",[],en,recent,613672105,613672105,Greg Garrett,Greg1Garrett,"Based in Austin, Texas","Writer, speaker, @Baylor professor, Theologian in Residence at the American Cathedral in Paris. Tweeting about life, faith, politics, race, culture, writing.",https://t.co/AWTgzjcZ96,[],False,2058,4753,32,Wed Jun 20 18:54:12 +0000 2012,6151,,,True,False,4057,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1028407454625751041/A4IoitA5_normal.jpg,https://pbs.twimg.com/profile_images/1028407454625751041/A4IoitA5_normal.jpg,https://pbs.twimg.com/profile_banners/613672105/1493753748,1B95E0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/AWTgzjcZ96', 'expanded_url': 'https://www.amazon.com/Greg-Garrett/e/B001IQWFDK', 'display_url': 'amazon.com/Greg-Garrett/e…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Thu Jan 23 17:05:34 +0000 2020,1220392137688256513,1220392137688256513,@osomike @Baylor @BearFoundation @BaylorProud @BaylorAthletics @SaraheramirezE @averylisabeth I am now torn between going to see some of these events or sitting through 32 sing acts over two days!! 😂😂😂,False,"[63, 201]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220381598027219e+18,1220381598027218949,284772367.0,284772367,osomike,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'osomike', 'name': 'Mike Scott', 'id': 284772367, 'id_str': '284772367', 'indices': [0, 8]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [9, 16]}, {'screen_name': 'BearFoundation', 'name': 'Bear Foundation', 'id': 902767225, 'id_str': '902767225', 'indices': [17, 32]}, {'screen_name': 'BaylorProud', 'name': 'BaylorProud', 'id': 28168942, 'id_str': '28168942', 'indices': [33, 45]}, {'screen_name': 'BaylorAthletics', 'name': 'Baylor Athletics', 'id': 21374925, 'id_str': '21374925', 'indices': [46, 62]}, {'screen_name': 'SaraheramirezE', 'name': 'Sarah E. Ramirez', 'id': 2900079725, 'id_str': '2900079725', 'indices': [63, 78]}, {'screen_name': 'averylisabeth', 'name': 'Avery', 'id': 2614691072, 'id_str': '2614691072', 'indices': [79, 93]}]",[],en,recent,2593084519,2593084519,Roman Ramirez,RomanRam_SicEm,"San Antonio, TX",Former student equipment manager at Baylor 1985-90. Still in the game as Valero Alamo Bowl volunteer getting ready for my 27th bowl game! College Football fan!!,,[],False,128,336,4,Sat Jun 28 13:04:13 +0000 2014,6461,,,False,False,2470,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1216134007894814720/zYz72ICg_normal.jpg,https://pbs.twimg.com/profile_images/1216134007894814720/zYz72ICg_normal.jpg,https://pbs.twimg.com/profile_banners/2593084519/1570284952,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Thu Jan 23 16:34:44 +0000 2020,1220384380797046787,1220384380797046787,Right now the show 24 reveals that anyone who is a Muslim-Christian sympathizer is looked upon very well by the government and media but the government doesn't have religious education. That's what you get at a private school like @Baylor.,False,"[0, 239]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.220384379639386e+18,1220384379639386119,1.1032792450428723e+18,1103279245042872322,derrickbarlow1,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [231, 238]}]",[],en,recent,1103279245042872322,1103279245042872322,derrick BACKFIRE,derrickbarlow1,"Houston, TX","I believe it's time for someone to change their course of action before they get hurt. God is good. All rise.

@baylor graduate that you fear did. 

Credit plz.",https://t.co/oToFvsKZAG,[],False,32,221,0,Wed Mar 06 13:00:44 +0000 2019,387,,,True,False,7963,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1103286321592893440/aDhzis9X_normal.jpg,https://pbs.twimg.com/profile_images/1103286321592893440/aDhzis9X_normal.jpg,https://pbs.twimg.com/profile_banners/1103279245042872322/1560792837,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/oToFvsKZAG', 'expanded_url': 'http://theUGluvva.wordpress.com', 'display_url': 'theUGluvva.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c69a67ad480e1b1,https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json,city,Houston,"Houston, TX",US,United States,[],Polygon,"[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]",,,,,,,,,,,,,,,,
114,Thu Jan 23 13:48:44 +0000 2020,1220342605944434688,1220342605944434688,"@BethMooreLPM @Baylor @TruettSeminary Shoot, I teach all day on Wednesday otherwise I’d be coming to Baylor and bringing you kolaches from West.",False,"[38, 144]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220010467038462e+18,1220010467038461954,156012476.0,156012476,BethMooreLPM,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'BethMooreLPM', 'name': 'Beth Moore', 'id': 156012476, 'id_str': '156012476', 'indices': [0, 13]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [14, 21]}, {'screen_name': 'TruettSeminary', 'name': 'Truett Seminary', 'id': 29289184, 'id_str': '29289184', 'indices': [22, 37]}]",[],en,recent,156031342,156031342,Amber Benson,AmberBenson,"Fort Worth, TX","Executive-in-Residence, @SMUAdvertising, MTS student @PerkinsSMU, Founder, Seamripper #healthcare #strategy #marketing @Gallup-Certified Alum: @TAMU @SCADdotedu",,[],False,1982,1711,145,Tue Jun 15 21:00:00 +0000 2010,33819,,,True,False,23501,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1192096668428185600/E4tq6Baa_normal.jpg,https://pbs.twimg.com/profile_images/1192096668428185600/E4tq6Baa_normal.jpg,https://pbs.twimg.com/profile_banners/156031342/1553391904,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Thu Jan 23 02:25:47 +0000 2020,1220170734535880709,1220170734535880709,@CoachMcGuire_BU so happy you are staying @Baylor. Proud of what our team accomplished this season. Ecstatic you will continue to be a part of it and bring heart and passion back to our #BEARS. What was restarted with @CoachMattRhule and coaching staff was inspiring. Thanks!,False,"[0, 275]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,1045889756.0,1045889756,CoachMcGuire_BU,,,,,False,0,0,False,False,en,"[{'text': 'BEARS', 'indices': [186, 192]}]",[],"[{'screen_name': 'CoachMcGuire_BU', 'name': 'Joey McGuire', 'id': 1045889756, 'id_str': '1045889756', 'indices': [0, 16]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [42, 49]}, {'screen_name': 'CoachMattRhule', 'name': 'Matt Rhule', 'id': 1051811257, 'id_str': '1051811257', 'indices': [218, 233]}]",[],en,recent,307070851,307070851,Matt Drake,CVN70Texan,"DFW, TX",Proud to have served my country and along side true heros in the US NAVY. Desert Storm Veteran. Father of a Baylor Bear SicEmBears Rangers/Cowboys/Stars/Mavs,,[],False,474,1947,10,Sat May 28 23:57:30 +0000 2011,4614,,,True,False,3821,,False,False,False,022330,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/759741388409843712/7xGIq5kJ_normal.jpg,https://pbs.twimg.com/profile_images/759741388409843712/7xGIq5kJ_normal.jpg,https://pbs.twimg.com/profile_banners/307070851/1353525765,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Thu Jan 23 01:13:15 +0000 2020,1220152479293345793,1220152479293345793,"@BethMooreLPM @Baylor @TruettSeminary Thank you, Beth, for putting out the word and for providing a path for additional students to attend. So grateful for and appreciative of this remarkable opportunity for our university and seminary communities.",False,"[38, 248]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2201508961029693e+18,1220150896102969350,156012476.0,156012476,BethMooreLPM,,,,,False,0,6,False,False,en,[],[],"[{'screen_name': 'BethMooreLPM', 'name': 'Beth Moore', 'id': 156012476, 'id_str': '156012476', 'indices': [0, 13]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [14, 21]}, {'screen_name': 'TruettSeminary', 'name': 'Truett Seminary', 'id': 29289184, 'id_str': '29289184', 'indices': [22, 37]}]",[],en,recent,4776538640,4776538640,Todd D. Still,stilltodd1,,Dean and Professor @Baylor’s @TruettSeminary,,[],False,391,169,4,Mon Jan 18 03:39:02 +0000 2016,285,,,False,False,209,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/688929613079130113/ZUQwPIH5_normal.jpg,https://pbs.twimg.com/profile_images/688929613079130113/ZUQwPIH5_normal.jpg,https://pbs.twimg.com/profile_banners/4776538640/1539095613,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
