,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.profile_banner_url,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
285,Fri Jan 24 21:27:58 +0000 2020,1220820561917464576,1220820561917464576,@NicoleBarbaro @oaklandu Congratulations 😊 well done!,False,"[25, 53]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2208138075069194e+18,1220813807506919426,8.54840560749826e+17,854840560749826049,NicoleBarbaro,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'NicoleBarbaro', 'name': 'Nicole Barbaro', 'id': 854840560749826049, 'id_str': '854840560749826049', 'indices': [0, 14]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [15, 24]}]",[],en,recent,1122360023001120768,1122360023001120768,Maurice Stanley,mason_042019,,"Ambitious scientist in the training.
@JCSMR ; @CPImmunology ; @ourANU",,[],False,93,775,0,Sun Apr 28 04:40:56 +0000 2019,416,,,False,False,159,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1161677686911016960/aUaHKnts_normal.jpg,https://pbs.twimg.com/profile_images/1161677686911016960/aUaHKnts_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/1122360023001120768/1565800591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Fri Jan 24 21:23:47 +0000 2020,1220819510715977728,1220819510715977728,@NicoleBarbaro @oaklandu Congratulations! \o/,False,"[25, 45]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2208138075069194e+18,1220813807506919426,8.54840560749826e+17,854840560749826049,NicoleBarbaro,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'NicoleBarbaro', 'name': 'Nicole Barbaro', 'id': 854840560749826049, 'id_str': '854840560749826049', 'indices': [0, 14]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [15, 24]}]",[],en,recent,1046589766374969346,1046589766374969346,Anna Szala,AnnaDoesScience,"Michigan, USA","Evolutionary psychologist, Fulbrighter, PhD candidate, Oakland University.
Loves forests and winter. Retired computer gamer.

#gnuterrypratchett

🇵🇱🇪🇺🏳️‍🌈",https://t.co/H3onAcvIFX,[],False,98,122,3,Mon Oct 01 02:36:59 +0000 2018,378,,,True,False,73,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1077045095990550528/kCePUjiI_normal.jpg,https://pbs.twimg.com/profile_images/1077045095990550528/kCePUjiI_normal.jpg,0086AE,000000,000000,000000,False,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/1046589766374969346/1545620185,"[{'url': 'https://t.co/H3onAcvIFX', 'expanded_url': 'http://szala.org/', 'display_url': 'szala.org', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Fri Jan 24 21:20:18 +0000 2020,1220818634592923649,1220818634592923649,@NicoleBarbaro @oaklandu Congratulations that's so great!!,False,"[25, 58]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2208138075069194e+18,1220813807506919426,8.54840560749826e+17,854840560749826049,NicoleBarbaro,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'NicoleBarbaro', 'name': 'Nicole Barbaro', 'id': 854840560749826049, 'id_str': '854840560749826049', 'indices': [0, 14]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [15, 24]}]",[],en,recent,2575388965,2575388965,Tyler Parsons,MedEthicalTyler,"Detroit, MI",PhD Candidate ~ Studying the Role Stem Cells Play in Tumor Regrowth After Radiation Therapy ~ Beaumont Research Institute ~ OU ~ Black Coffee Advocate,,[],False,283,309,11,Wed Jun 18 19:29:55 +0000 2014,4232,,,True,False,1493,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1148552238941577216/YWQsdMGx_normal.jpg,https://pbs.twimg.com/profile_images/1148552238941577216/YWQsdMGx_normal.jpg,000333,000000,000000,000000,False,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/2575388965/1552169420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Fri Jan 24 21:19:38 +0000 2020,1220818466631868416,1220818466631868416,@NicoleBarbaro @oaklandu Congratulations 🎊,False,"[25, 42]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2208138075069194e+18,1220813807506919426,8.54840560749826e+17,854840560749826049,NicoleBarbaro,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'NicoleBarbaro', 'name': 'Nicole Barbaro', 'id': 854840560749826049, 'id_str': '854840560749826049', 'indices': [0, 14]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [15, 24]}]",[],en,recent,755948468103970816,755948468103970816,Antoinette,nettesaysso,"Michigan, USA",Psychology Major. OU’2020. Photographer. Writer. YouTuber.,https://t.co/yGsemOi2My,[],False,255,195,30,Thu Jul 21 02:12:14 +0000 2016,24512,,,False,False,24600,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1214548039303434240/KIZ9Q1W3_normal.jpg,https://pbs.twimg.com/profile_images/1214548039303434240/KIZ9Q1W3_normal.jpg,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/755948468103970816/1576828862,"[{'url': 'https://t.co/yGsemOi2My', 'expanded_url': 'https://www.youtube.com/channel/UCrOsTZpRBImcwc8aDXIhxvQ', 'display_url': 'youtube.com/channel/UCrOsT…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Fri Jan 24 21:12:11 +0000 2020,1220816589714546688,1220816589714546688,"@NicoleBarbaro @oaklandu Congratulations, Dr Barbaro! :-)",False,"[25, 57]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208138075069194e+18,1220813807506919426,8.54840560749826e+17,854840560749826049,NicoleBarbaro,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'NicoleBarbaro', 'name': 'Nicole Barbaro', 'id': 854840560749826049, 'id_str': '854840560749826049', 'indices': [0, 14]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [15, 24]}]",[],en,recent,1006547543000535040,1006547543000535040,Tomasz Drabowicz,tomdrabowicz,"Lodz, Poland","Alum @EuropeanUni, now @unilodz. Sociology, (digital) inequality, social mobility, quality of life, #QuantitativeMethods. Views my own. RT/FAV/etc≠endorsement.",https://t.co/pYXbQFHacx,[],False,923,5001,20,Tue Jun 12 14:43:29 +0000 2018,4661,,,False,False,60860,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1006552115576270849/89BzrYbh_normal.jpg,https://pbs.twimg.com/profile_images/1006552115576270849/89BzrYbh_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/1006547543000535040/1528817708,"[{'url': 'https://t.co/pYXbQFHacx', 'expanded_url': 'http://instytutsocjologii.uni.lodz.pl/pracownicy/drabowicz-tomasz/', 'display_url': 'instytutsocjologii.uni.lodz.pl/pracownicy/dra…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Fri Jan 24 21:10:39 +0000 2020,1220816203809218562,1220816203809218562,@NicoleBarbaro @oaklandu Congratulations!!,False,"[25, 42]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2208138075069194e+18,1220813807506919426,8.54840560749826e+17,854840560749826049,NicoleBarbaro,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'NicoleBarbaro', 'name': 'Nicole Barbaro', 'id': 854840560749826049, 'id_str': '854840560749826049', 'indices': [0, 14]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [15, 24]}]",[],en,recent,3166009700,3166009700,Josh,16jhowell,"Madison, Indiana ",Grad Student | Hanover College Grad (2019),,[],False,212,517,4,Mon Apr 20 23:24:51 +0000 2015,11074,,,False,False,4103,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1213711843153383424/QULzIf4l_normal.jpg,https://pbs.twimg.com/profile_images/1213711843153383424/QULzIf4l_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/3166009700/1573265781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Fri Jan 24 21:10:27 +0000 2020,1220816154459037702,1220816154459037702,@NicoleBarbaro @oaklandu Congratulations!,False,"[25, 41]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208138075069194e+18,1220813807506919426,8.54840560749826e+17,854840560749826049,NicoleBarbaro,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'NicoleBarbaro', 'name': 'Nicole Barbaro', 'id': 854840560749826049, 'id_str': '854840560749826049', 'indices': [0, 14]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [15, 24]}]",[],en,recent,324124500,324124500,Amir Sariaslan,AmirSariaslan,"Helsinki, Finland","PhD. Senior Research Fellow, @SocSciHelsinki.",https://t.co/ZUS8FN5miS,[],False,15745,670,200,Sun Jun 26 01:49:36 +0000 2011,29519,,,False,False,23821,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1175750270116143104/OXduadS0_normal.jpg,https://pbs.twimg.com/profile_images/1175750270116143104/OXduadS0_normal.jpg,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/324124500/1569178050,"[{'url': 'https://t.co/ZUS8FN5miS', 'expanded_url': 'http://amirsariaslan.com', 'display_url': 'amirsariaslan.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Fri Jan 24 21:09:16 +0000 2020,1220815858378977288,1220815858378977288,@NicoleBarbaro @oaklandu Many congrats!,False,"[25, 39]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208138075069194e+18,1220813807506919426,8.54840560749826e+17,854840560749826049,NicoleBarbaro,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'NicoleBarbaro', 'name': 'Nicole Barbaro', 'id': 854840560749826049, 'id_str': '854840560749826049', 'indices': [0, 14]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [15, 24]}]",[],en,recent,327800646,327800646,J.D. Haltigan,JDHaltigan,Pittsburgh / Toronto 🏒,Developmental & Evolutionary Psychopathology. Early Experience & Life History. 🦇🦉Measurement Science. 🔬Tweets reflect own views.,https://t.co/RzFiEMFP0W,[],False,1024,1337,15,Sat Jul 02 05:14:48 +0000 2011,26262,,,True,False,21502,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1198333404560986112/5Z8I4dv7_normal.jpg,https://pbs.twimg.com/profile_images/1198333404560986112/5Z8I4dv7_normal.jpg,74410C,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/327800646/1579753820,"[{'url': 'https://t.co/RzFiEMFP0W', 'expanded_url': 'https://www.psychiatry.utoronto.ca/faculty/dr-john-d-haltigan', 'display_url': 'psychiatry.utoronto.ca/faculty/dr-joh…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Fri Jan 24 21:02:56 +0000 2020,1220814264258060288,1220814264258060288,@NicoleBarbaro @oaklandu Congratulations 👍,False,"[25, 42]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208138075069194e+18,1220813807506919426,8.54840560749826e+17,854840560749826049,NicoleBarbaro,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'NicoleBarbaro', 'name': 'Nicole Barbaro', 'id': 854840560749826049, 'id_str': '854840560749826049', 'indices': [0, 14]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [15, 24]}]",[],en,recent,1040974252558606337,1040974252558606337,Samuel Bell,samuelsbells,"Seattle, WA","Music producer/mixer | Psychology student | Web designer. Likes: creativity, humans, mental health, neuroscience, philosophy, tech, theology. Discog 👇",https://t.co/M3e5vHZULJ,[],False,129,1255,0,Sat Sep 15 14:42:56 +0000 2018,3388,,,False,False,1204,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1126521600885477383/8ZKLu1OI_normal.jpg,https://pbs.twimg.com/profile_images/1126521600885477383/8ZKLu1OI_normal.jpg,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/1040974252558606337/1557157566,"[{'url': 'https://t.co/M3e5vHZULJ', 'expanded_url': 'http://www.dingerproductions.com/discography', 'display_url': 'dingerproductions.com/discography', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Fri Jan 24 21:01:44 +0000 2020,1220813958724177921,1220813958724177921,@NicoleBarbaro @oaklandu Congratulations! An achievement well-deserved,False,"[25, 70]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208138075069194e+18,1220813807506919426,8.54840560749826e+17,854840560749826049,NicoleBarbaro,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'NicoleBarbaro', 'name': 'Nicole Barbaro', 'id': 854840560749826049, 'id_str': '854840560749826049', 'indices': [0, 14]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [15, 24]}]",[],en,recent,716347588899946497,716347588899946497,Wael,coevolutionist,"Chicago, IL",PhD student. occasional journo. biology/behavior/biotech. personality differences are amplified on twitter. rt/follows indicate amusement not endorsement. ⳩,,[],False,1582,496,17,Sat Apr 02 19:32:29 +0000 2016,10189,,,True,False,2666,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1112988631344574464/oDiKDyt2_normal.png,https://pbs.twimg.com/profile_images/1112988631344574464/oDiKDyt2_normal.png,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/716347588899946497/1572580994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Fri Jan 24 20:24:47 +0000 2020,1220804663806529537,1220804663806529537,@FleetwoodFlem @GoldenGrizzlies @oaklandu Very deserving!!!😊👍#OUPride #OaklandSD,False,"[42, 80]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220520307947135e+18,1220520307947134976,2361753339.0,2361753339,FleetwoodFlem,,,,,False,0,0,False,False,en,"[{'text': 'OUPride', 'indices': [61, 69]}, {'text': 'OaklandSD', 'indices': [70, 80]}]",[],"[{'screen_name': 'FleetwoodFlem', 'name': 'Fleetwood Fleming', 'id': 2361753339, 'id_str': '2361753339', 'indices': [0, 14]}, {'screen_name': 'GoldenGrizzlies', 'name': 'Golden Grizzlies', 'id': 21891180, 'id_str': '21891180', 'indices': [15, 31]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [32, 41]}]",[],en,recent,790530754820378624,790530754820378624,Peter Hovland,peter_hovland,"Lakeville, MI",Head swim coach Oakland University. Olympics Sports NFL MLB NBA,,[],False,235,244,4,Mon Oct 24 12:29:54 +0000 2016,2598,,,True,False,971,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/792049432724398081/w4Z6npFs_normal.jpg,https://pbs.twimg.com/profile_images/792049432724398081/w4Z6npFs_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/790530754820378624/1477674290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d09535781e3b870,https://api.twitter.com/1.1/geo/id/1d09535781e3b870.json,city,Auburn Hills,"Auburn Hills, MI",US,United States,[],Polygon,"[[[-83.32891, 42.6198238], [-83.209206, 42.6198238], [-83.209206, 42.7095451], [-83.32891, 42.7095451]]]"
305,Fri Jan 24 16:02:22 +0000 2020,1220738621939933185,1220738621939933185,@oaklandu @OaklandBiology Impressive!  Nobody prepares students like @OaklandU does with real world experiences in every discipline!  #Talent #Innovation #Partnership #ThisIsOU,False,"[26, 176]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207370319591875e+18,1220737031959187456,17468189.0,17468189,oaklandu,,,,,False,0,2,False,False,en,"[{'text': 'Talent', 'indices': [134, 141]}, {'text': 'Innovation', 'indices': [142, 153]}, {'text': 'Partnership', 'indices': [154, 166]}, {'text': 'ThisIsOU', 'indices': [167, 176]}]",[],"[{'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [0, 9]}, {'screen_name': 'OaklandBiology', 'name': 'Oakland University Biological Sciences', 'id': 1198989244707962880, 'id_str': '1198989244707962880', 'indices': [10, 25]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [69, 78]}]",[],en,recent,273457737,273457737,Irene Spanos,IreneSpa,Oakland University,Director of Corporate Relations for Oakland University  Affairs (@OaklandU),https://t.co/WPENjEhVYk,[],False,1892,984,233,Mon Mar 28 14:44:56 +0000 2011,13985,,,False,False,16196,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1095719546923683841/f-2G_WAR_normal.png,https://pbs.twimg.com/profile_images/1095719546923683841/f-2G_WAR_normal.png,17A32E,FFFFFF,DAECF4,663B12,True,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/273457737/1394053178,"[{'url': 'https://t.co/WPENjEhVYk', 'expanded_url': 'http://www.oakland.edu', 'display_url': 'oakland.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Fri Jan 24 15:55:30 +0000 2020,1220736892884250624,1220736892884250624,@FleetwoodFlem @GoldenGrizzlies @oaklandu Congratulations Jean Ann! Indeed a well-deserved honor.,False,"[42, 97]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220520307947135e+18,1220520307947134976,2361753339.0,2361753339,FleetwoodFlem,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'FleetwoodFlem', 'name': 'Fleetwood Fleming', 'id': 2361753339, 'id_str': '2361753339', 'indices': [0, 14]}, {'screen_name': 'GoldenGrizzlies', 'name': 'Golden Grizzlies', 'id': 21891180, 'id_str': '21891180', 'indices': [15, 31]}, {'screen_name': 'oaklandu', 'name': 'Oakland University', 'id': 17468189, 'id_str': '17468189', 'indices': [32, 41]}]",[],en,recent,273457737,273457737,Irene Spanos,IreneSpa,Oakland University,Director of Corporate Relations for Oakland University  Affairs (@OaklandU),https://t.co/WPENjEhVYk,[],False,1892,984,233,Mon Mar 28 14:44:56 +0000 2011,13985,,,False,False,16196,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1095719546923683841/f-2G_WAR_normal.png,https://pbs.twimg.com/profile_images/1095719546923683841/f-2G_WAR_normal.png,17A32E,FFFFFF,DAECF4,663B12,True,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/273457737/1394053178,"[{'url': 'https://t.co/WPENjEhVYk', 'expanded_url': 'http://www.oakland.edu', 'display_url': 'oakland.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
