,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
118,Wed Jan 22 18:58:11 +0000 2020,1220058094572429312,1220058094572429312,@rachelmourao @Illinois_Alma @IllinoisComm @UTexasMoody @EngagingNews @Stanford_Cyber YES. I would love that!! Thank you!,False,"[86, 121]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200554121136947e+18,1220055412113694720,20957841.0,20957841,rachelmourao,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'rachelmourao', 'name': 'Rachel Mourão, PhD', 'id': 20957841, 'id_str': '20957841', 'indices': [0, 13]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [14, 28]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [29, 42]}, {'screen_name': 'UTexasMoody', 'name': 'TEXAS Moody', 'id': 21015067, 'id_str': '21015067', 'indices': [43, 55]}, {'screen_name': 'EngagingNews', 'name': 'Center for Media Engagement', 'id': 1732894075, 'id_str': '1732894075', 'indices': [56, 69]}, {'screen_name': 'Stanford_Cyber', 'name': 'Cyber Policy Center', 'id': 3060238357, 'id_str': '3060238357', 'indices': [70, 85]}]",[],en,recent,25940532,25940532,Emily Van Duyn,emilyvanduyn,"Menlo Park, CA",Postdoctoral fellow @Stanford_Cyber / future @Illinois_Alma assistant professor / alum of @UTAustin / studying political communication & digital media,https://t.co/aTLfXfEPAw,"[{'url': 'https://t.co/aTLfXfEPAw', 'expanded_url': 'http://www.emilyvanduyn.com', 'display_url': 'emilyvanduyn.com', 'indices': [0, 23]}]",[],False,1003,707,26,Mon Mar 23 03:00:52 +0000 2009,1513,,,False,False,1088,,False,False,False,F7ED5E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/709568219997057025/1a-P_BVA_normal.jpg,https://pbs.twimg.com/profile_images/709568219997057025/1a-P_BVA_normal.jpg,https://pbs.twimg.com/profile_banners/25940532/1567036766,D10725,FFFFFF,DCFAFA,080808,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Wed Jan 22 18:40:49 +0000 2020,1220053720391737345,1220053720391737345,@emilyvanduyn @Illinois_Alma @IllinoisComm @UTexasMoody @EngagingNews @Stanford_Cyber Congratulations Emily!,False,"[86, 108]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200444797232333e+18,1220044479723233280,25940532.0,25940532,emilyvanduyn,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'emilyvanduyn', 'name': 'Emily Van Duyn', 'id': 25940532, 'id_str': '25940532', 'indices': [0, 13]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [14, 28]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [29, 42]}, {'screen_name': 'UTexasMoody', 'name': 'TEXAS Moody', 'id': 21015067, 'id_str': '21015067', 'indices': [43, 55]}, {'screen_name': 'EngagingNews', 'name': 'Center for Media Engagement', 'id': 1732894075, 'id_str': '1732894075', 'indices': [56, 69]}, {'screen_name': 'Stanford_Cyber', 'name': 'Cyber Policy Center', 'id': 3060238357, 'id_str': '3060238357', 'indices': [70, 85]}]",[],en,recent,218982100,218982100,Antonis Kalogeropoulos,antoniskalog,,"Lecturer @CommediaLivUni & Research Associate @risj_oxford. Interested in news media & politics. Tweeting about social sciences, current affairs & pop culture.",https://t.co/s6kchxYD2t,"[{'url': 'https://t.co/s6kchxYD2t', 'expanded_url': 'https://www.liverpool.ac.uk/communication-and-media/staff/antonis-kalogeropoulos/', 'display_url': 'liverpool.ac.uk/communication-…', 'indices': [0, 23]}]",[],False,1168,1075,37,Tue Nov 23 16:37:09 +0000 2010,5908,,,True,False,2943,,False,False,False,E6E0C6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/734686366655733760/HSxRSubM_normal.jpg,https://pbs.twimg.com/profile_images/734686366655733760/HSxRSubM_normal.jpg,https://pbs.twimg.com/profile_banners/218982100/1390839701,1C5BC7,000000,F6F6F6,333333,True,False,False,False,False,False,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Wed Jan 22 18:34:52 +0000 2020,1220052223704457216,1220052223704457216,@ProfKevinCoe @Illinois_Alma @IllinoisComm @UTexasMoody @EngagingNews @Stanford_Cyber Thank you!!,False,"[86, 97]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220047286123692e+18,1220047286123692032,1403624204.0,1403624204,ProfKevinCoe,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'ProfKevinCoe', 'name': 'Kevin Coe', 'id': 1403624204, 'id_str': '1403624204', 'indices': [0, 13]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [14, 28]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [29, 42]}, {'screen_name': 'UTexasMoody', 'name': 'TEXAS Moody', 'id': 21015067, 'id_str': '21015067', 'indices': [43, 55]}, {'screen_name': 'EngagingNews', 'name': 'Center for Media Engagement', 'id': 1732894075, 'id_str': '1732894075', 'indices': [56, 69]}, {'screen_name': 'Stanford_Cyber', 'name': 'Cyber Policy Center', 'id': 3060238357, 'id_str': '3060238357', 'indices': [70, 85]}]",[],en,recent,25940532,25940532,Emily Van Duyn,emilyvanduyn,"Menlo Park, CA",Postdoctoral fellow @Stanford_Cyber / future @Illinois_Alma assistant professor / alum of @UTAustin / studying political communication & digital media,https://t.co/aTLfXfEPAw,"[{'url': 'https://t.co/aTLfXfEPAw', 'expanded_url': 'http://www.emilyvanduyn.com', 'display_url': 'emilyvanduyn.com', 'indices': [0, 23]}]",[],False,1003,707,26,Mon Mar 23 03:00:52 +0000 2009,1513,,,False,False,1088,,False,False,False,F7ED5E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/709568219997057025/1a-P_BVA_normal.jpg,https://pbs.twimg.com/profile_images/709568219997057025/1a-P_BVA_normal.jpg,https://pbs.twimg.com/profile_banners/25940532/1567036766,D10725,FFFFFF,DCFAFA,080808,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Wed Jan 22 18:34:43 +0000 2020,1220052187385958405,1220052187385958405,"@smithmarisaa @Illinois_Alma @IllinoisComm @UTexasMoody @EngagingNews @Stanford_Cyber Thank you, Marisa! So excited to join y'all!",False,"[86, 130]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200473262885356e+18,1220047326288535553,7.797560022204416e+17,779756002220441600,smithmarisaa,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'smithmarisaa', 'name': 'Marisa Smith', 'id': 779756002220441600, 'id_str': '779756002220441600', 'indices': [0, 13]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [14, 28]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [29, 42]}, {'screen_name': 'UTexasMoody', 'name': 'TEXAS Moody', 'id': 21015067, 'id_str': '21015067', 'indices': [43, 55]}, {'screen_name': 'EngagingNews', 'name': 'Center for Media Engagement', 'id': 1732894075, 'id_str': '1732894075', 'indices': [56, 69]}, {'screen_name': 'Stanford_Cyber', 'name': 'Cyber Policy Center', 'id': 3060238357, 'id_str': '3060238357', 'indices': [70, 85]}]",[],en,recent,25940532,25940532,Emily Van Duyn,emilyvanduyn,"Menlo Park, CA",Postdoctoral fellow @Stanford_Cyber / future @Illinois_Alma assistant professor / alum of @UTAustin / studying political communication & digital media,https://t.co/aTLfXfEPAw,"[{'url': 'https://t.co/aTLfXfEPAw', 'expanded_url': 'http://www.emilyvanduyn.com', 'display_url': 'emilyvanduyn.com', 'indices': [0, 23]}]",[],False,1003,707,26,Mon Mar 23 03:00:52 +0000 2009,1513,,,False,False,1088,,False,False,False,F7ED5E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/709568219997057025/1a-P_BVA_normal.jpg,https://pbs.twimg.com/profile_images/709568219997057025/1a-P_BVA_normal.jpg,https://pbs.twimg.com/profile_banners/25940532/1567036766,D10725,FFFFFF,DCFAFA,080808,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Wed Jan 22 18:32:35 +0000 2020,1220051651362349056,1220051651362349056,@kreissdaniel @Illinois_Alma @IllinoisComm @UTexasMoody @EngagingNews @Stanford_Cyber Thank you!! I couldn't agree more!,False,"[86, 120]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200494621749207e+18,1220049462174920704,477336353.0,477336353,kreissdaniel,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'kreissdaniel', 'name': 'Daniel Kreiss', 'id': 477336353, 'id_str': '477336353', 'indices': [0, 13]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [14, 28]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [29, 42]}, {'screen_name': 'UTexasMoody', 'name': 'TEXAS Moody', 'id': 21015067, 'id_str': '21015067', 'indices': [43, 55]}, {'screen_name': 'EngagingNews', 'name': 'Center for Media Engagement', 'id': 1732894075, 'id_str': '1732894075', 'indices': [56, 69]}, {'screen_name': 'Stanford_Cyber', 'name': 'Cyber Policy Center', 'id': 3060238357, 'id_str': '3060238357', 'indices': [70, 85]}]",[],en,recent,25940532,25940532,Emily Van Duyn,emilyvanduyn,"Menlo Park, CA",Postdoctoral fellow @Stanford_Cyber / future @Illinois_Alma assistant professor / alum of @UTAustin / studying political communication & digital media,https://t.co/aTLfXfEPAw,"[{'url': 'https://t.co/aTLfXfEPAw', 'expanded_url': 'http://www.emilyvanduyn.com', 'display_url': 'emilyvanduyn.com', 'indices': [0, 23]}]",[],False,1003,707,26,Mon Mar 23 03:00:52 +0000 2009,1513,,,False,False,1088,,False,False,False,F7ED5E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/709568219997057025/1a-P_BVA_normal.jpg,https://pbs.twimg.com/profile_images/709568219997057025/1a-P_BVA_normal.jpg,https://pbs.twimg.com/profile_banners/25940532/1567036766,D10725,FFFFFF,DCFAFA,080808,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Wed Jan 22 18:32:20 +0000 2020,1220051588540063744,1220051588540063744,@dannagal @Illinois_Alma @IllinoisComm @UTexasMoody @EngagingNews @Stanford_Cyber Thank you!!,False,"[82, 93]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200511687784899e+18,1220051168778489857,76656706.0,76656706,dannagal,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'dannagal', 'name': 'Dr. Danna Young🇺🇸✌🏻', 'id': 76656706, 'id_str': '76656706', 'indices': [0, 9]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [10, 24]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [25, 38]}, {'screen_name': 'UTexasMoody', 'name': 'TEXAS Moody', 'id': 21015067, 'id_str': '21015067', 'indices': [39, 51]}, {'screen_name': 'EngagingNews', 'name': 'Center for Media Engagement', 'id': 1732894075, 'id_str': '1732894075', 'indices': [52, 65]}, {'screen_name': 'Stanford_Cyber', 'name': 'Cyber Policy Center', 'id': 3060238357, 'id_str': '3060238357', 'indices': [66, 81]}]",[],en,recent,25940532,25940532,Emily Van Duyn,emilyvanduyn,"Menlo Park, CA",Postdoctoral fellow @Stanford_Cyber / future @Illinois_Alma assistant professor / alum of @UTAustin / studying political communication & digital media,https://t.co/aTLfXfEPAw,"[{'url': 'https://t.co/aTLfXfEPAw', 'expanded_url': 'http://www.emilyvanduyn.com', 'display_url': 'emilyvanduyn.com', 'indices': [0, 23]}]",[],False,1003,707,26,Mon Mar 23 03:00:52 +0000 2009,1513,,,False,False,1088,,False,False,False,F7ED5E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/709568219997057025/1a-P_BVA_normal.jpg,https://pbs.twimg.com/profile_images/709568219997057025/1a-P_BVA_normal.jpg,https://pbs.twimg.com/profile_banners/25940532/1567036766,D10725,FFFFFF,DCFAFA,080808,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Wed Jan 22 18:30:40 +0000 2020,1220051168778489857,1220051168778489857,@emilyvanduyn @Illinois_Alma @IllinoisComm @UTexasMoody @EngagingNews @Stanford_Cyber Awesome news Emily!!!,False,"[86, 107]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200444797232333e+18,1220044479723233280,25940532.0,25940532,emilyvanduyn,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'emilyvanduyn', 'name': 'Emily Van Duyn', 'id': 25940532, 'id_str': '25940532', 'indices': [0, 13]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [14, 28]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [29, 42]}, {'screen_name': 'UTexasMoody', 'name': 'TEXAS Moody', 'id': 21015067, 'id_str': '21015067', 'indices': [43, 55]}, {'screen_name': 'EngagingNews', 'name': 'Center for Media Engagement', 'id': 1732894075, 'id_str': '1732894075', 'indices': [56, 69]}, {'screen_name': 'Stanford_Cyber', 'name': 'Cyber Policy Center', 'id': 3060238357, 'id_str': '3060238357', 'indices': [70, 85]}]",[],en,recent,76656706,76656706,Dr. Danna Young🇺🇸✌🏻,dannagal,"Philadelphia, PA","Associate Prof Communication & Political Science @UDelaware. 
@AnnenbergPenn PhD. Improviser @CSzPhilly. 
Author: Irony & Outrage (Oxford): https://t.co/MbuaOZPyVw",https://t.co/gXYwfAQL9b,"[{'url': 'https://t.co/gXYwfAQL9b', 'expanded_url': 'https://sites.google.com/site/dgoldyoung/', 'display_url': 'sites.google.com/site/dgoldyoun…', 'indices': [0, 23]}]","[{'url': 'https://t.co/MbuaOZPyVw', 'expanded_url': 'http://goo.gl/8RkRD6', 'display_url': 'goo.gl/8RkRD6', 'indices': [140, 163]}]",False,8674,1319,184,Wed Sep 23 14:28:37 +0000 2009,29762,,,True,False,31017,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1021580106022580224/UJzZktfH_normal.jpg,https://pbs.twimg.com/profile_images/1021580106022580224/UJzZktfH_normal.jpg,https://pbs.twimg.com/profile_banners/76656706/1566487490,1B95E0,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Wed Jan 22 18:15:24 +0000 2020,1220047326288535553,1220047326288535553,@emilyvanduyn @Illinois_Alma @IllinoisComm @UTexasMoody @EngagingNews @Stanford_Cyber Congrats!!! Welcome to @IllinoisComm!,False,"[86, 123]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2200444797232333e+18,1220044479723233280,25940532.0,25940532,emilyvanduyn,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'emilyvanduyn', 'name': 'Emily Van Duyn', 'id': 25940532, 'id_str': '25940532', 'indices': [0, 13]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [14, 28]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [29, 42]}, {'screen_name': 'UTexasMoody', 'name': 'TEXAS Moody', 'id': 21015067, 'id_str': '21015067', 'indices': [43, 55]}, {'screen_name': 'EngagingNews', 'name': 'Center for Media Engagement', 'id': 1732894075, 'id_str': '1732894075', 'indices': [56, 69]}, {'screen_name': 'Stanford_Cyber', 'name': 'Cyber Policy Center', 'id': 3060238357, 'id_str': '3060238357', 'indices': [70, 85]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [109, 122]}]",[],en,recent,779756002220441600,779756002220441600,Marisa Smith,smithmarisaa,"Champaign, IL","PhD Candidate @IllinoisComm | media effects, stereotypes, social media news, disinformation #rstats #FirstGen | ΔΣΘ | occasionally tweet about #ThisisUs",https://t.co/qVDf1SbU5p,"[{'url': 'https://t.co/qVDf1SbU5p', 'expanded_url': 'http://marisaasmith.com', 'display_url': 'marisaasmith.com', 'indices': [0, 23]}]",[],False,269,300,3,Sat Sep 24 18:54:53 +0000 2016,2745,,,True,False,677,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/779759203472838656/TQzYmSor_normal.jpg,https://pbs.twimg.com/profile_images/779759203472838656/TQzYmSor_normal.jpg,https://pbs.twimg.com/profile_banners/779756002220441600/1563083104,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Wed Jan 22 18:15:15 +0000 2020,1220047286123692032,1220047286123692032,"@emilyvanduyn @Illinois_Alma @IllinoisComm @UTexasMoody @EngagingNews @Stanford_Cyber What exciting news, congrats!",False,"[86, 115]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200444797232333e+18,1220044479723233280,25940532.0,25940532,emilyvanduyn,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'emilyvanduyn', 'name': 'Emily Van Duyn', 'id': 25940532, 'id_str': '25940532', 'indices': [0, 13]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [14, 28]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [29, 42]}, {'screen_name': 'UTexasMoody', 'name': 'TEXAS Moody', 'id': 21015067, 'id_str': '21015067', 'indices': [43, 55]}, {'screen_name': 'EngagingNews', 'name': 'Center for Media Engagement', 'id': 1732894075, 'id_str': '1732894075', 'indices': [56, 69]}, {'screen_name': 'Stanford_Cyber', 'name': 'Cyber Policy Center', 'id': 3060238357, 'id_str': '3060238357', 'indices': [70, 85]}]",[],en,recent,1403624204,1403624204,Kevin Coe,ProfKevinCoe,Salt Lake City,"Prof @UofUComm studying media, U.S. presidency/politics, identity. He/Him. Alum: @tacomaschools, @UWComm, @IllinoisComm. Far too proud of being from Tacoma, WA.",http://t.co/2yIPAEgo20,"[{'url': 'http://t.co/2yIPAEgo20', 'expanded_url': 'http://faculty.utah.edu/~coe', 'display_url': 'faculty.utah.edu/~coe', 'indices': [0, 22]}]",[],False,747,1325,19,Sat May 04 23:30:17 +0000 2013,3276,,,False,False,544,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1179081238696488960/FF81GdAn_normal.jpg,https://pbs.twimg.com/profile_images/1179081238696488960/FF81GdAn_normal.jpg,https://pbs.twimg.com/profile_banners/1403624204/1557021024,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Wed Jan 22 18:13:13 +0000 2020,1220046776079671298,1220046776079671298,@emilyvanduyn @Illinois_Alma @IllinoisComm @UTexasMoody @EngagingNews @Stanford_Cyber Congratulations!!,False,"[86, 103]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200444797232333e+18,1220044479723233280,25940532.0,25940532,emilyvanduyn,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'emilyvanduyn', 'name': 'Emily Van Duyn', 'id': 25940532, 'id_str': '25940532', 'indices': [0, 13]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [14, 28]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [29, 42]}, {'screen_name': 'UTexasMoody', 'name': 'TEXAS Moody', 'id': 21015067, 'id_str': '21015067', 'indices': [43, 55]}, {'screen_name': 'EngagingNews', 'name': 'Center for Media Engagement', 'id': 1732894075, 'id_str': '1732894075', 'indices': [56, 69]}, {'screen_name': 'Stanford_Cyber', 'name': 'Cyber Policy Center', 'id': 3060238357, 'id_str': '3060238357', 'indices': [70, 85]}]",[],en,recent,307103598,307103598,Benjamin Toff,BenjaminToff,"Minneapolis, MN","Assistant professor at @umn_hsjmc. I study news audiences, public opinion, and changing media. Alum of @risj_oxford, @uwpolisci, @nytimes.",https://t.co/aadVS6XNjb,"[{'url': 'https://t.co/aadVS6XNjb', 'expanded_url': 'http://benjamintoff.com', 'display_url': 'benjamintoff.com', 'indices': [0, 23]}]",[],False,1193,1771,54,Sun May 29 01:31:49 +0000 2011,3238,,,False,False,1687,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1118261933449175040/cj8_l9TC_normal.png,https://pbs.twimg.com/profile_images/1118261933449175040/cj8_l9TC_normal.png,https://pbs.twimg.com/profile_banners/307103598/1543302773,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
