,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
19,Sat Jan 25 22:36:44 +0000 2020,1221200256634777600,1221200256634777600,@compscidr @UNSW Thank you.,False,"[17, 27]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2203907329150648e+18,1220390732915064837,20086950.0,20086950,compscidr,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'compscidr', 'name': 'Jason Ernst', 'id': 20086950, 'id_str': '20086950', 'indices': [0, 10]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [11, 16]}]",[],en,recent,15219932,15219932,aquigley,aquigley,"Scotland, United Kingdom","Aaron Quigley, Professor @univofstandrews Director @sicsa_scotland incoming Head of School in Computer Science and Engineering @unsw Australia",https://t.co/3AEnqicrlR,[],False,4462,1756,283,Tue Jun 24 14:30:53 +0000 2008,17862,,,True,False,53291,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1166268368514703361/bQjN2RC7_normal.jpg,https://pbs.twimg.com/profile_images/1166268368514703361/bQjN2RC7_normal.jpg,https://pbs.twimg.com/profile_banners/15219932/1565990115,FF691F,AAAEB5,FFFFFF,000000,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/3AEnqicrlR', 'expanded_url': 'https://aaronquigley.org', 'display_url': 'aaronquigley.org', 'indices': [0, 23]}]",,,,,,,,,,,bb3cae69f9e1ecb5,https://api.twitter.com/1.1/geo/id/bb3cae69f9e1ecb5.json,city,Aoba-ku,"Aoba-ku, Miyagi",JP,Japan,[],Polygon,"[[[140.563283, 38.23675], [140.899833, 38.23675], [140.899833, 38.454521], [140.563283, 38.454521]]]"
20,Sat Jan 25 22:36:39 +0000 2020,1221200236741160960,1221200236741160960,@JanetRead @UNSW Thanks!,False,"[17, 24]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204659610709238e+18,1220465961070923778,14726988.0,14726988,JanetRead,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'JanetRead', 'name': 'JanetRead', 'id': 14726988, 'id_str': '14726988', 'indices': [0, 10]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [11, 16]}]",[],en,recent,15219932,15219932,aquigley,aquigley,"Scotland, United Kingdom","Aaron Quigley, Professor @univofstandrews Director @sicsa_scotland incoming Head of School in Computer Science and Engineering @unsw Australia",https://t.co/3AEnqicrlR,[],False,4462,1756,283,Tue Jun 24 14:30:53 +0000 2008,17862,,,True,False,53291,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1166268368514703361/bQjN2RC7_normal.jpg,https://pbs.twimg.com/profile_images/1166268368514703361/bQjN2RC7_normal.jpg,https://pbs.twimg.com/profile_banners/15219932/1565990115,FF691F,AAAEB5,FFFFFF,000000,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/3AEnqicrlR', 'expanded_url': 'https://aaronquigley.org', 'display_url': 'aaronquigley.org', 'indices': [0, 23]}]",,,,,,,,,,,bb3cae69f9e1ecb5,https://api.twitter.com/1.1/geo/id/bb3cae69f9e1ecb5.json,city,Aoba-ku,"Aoba-ku, Miyagi",JP,Japan,[],Polygon,"[[[140.563283, 38.23675], [140.899833, 38.23675], [140.899833, 38.454521], [140.563283, 38.454521]]]"
21,Sat Jan 25 22:36:33 +0000 2020,1221200210082160641,1221200210082160641,@SuzanneChase_ @UNSW Thanks! My job is to help everyone there knock the socks off the world.,False,"[21, 92]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220645167427879e+18,1220645167427878912,21906900.0,21906900,SuzanneChase_,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'SuzanneChase_', 'name': 'Suzanne Chase', 'id': 21906900, 'id_str': '21906900', 'indices': [0, 14]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [15, 20]}]",[],en,recent,15219932,15219932,aquigley,aquigley,"Scotland, United Kingdom","Aaron Quigley, Professor @univofstandrews Director @sicsa_scotland incoming Head of School in Computer Science and Engineering @unsw Australia",https://t.co/3AEnqicrlR,[],False,4462,1756,283,Tue Jun 24 14:30:53 +0000 2008,17862,,,True,False,53291,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1166268368514703361/bQjN2RC7_normal.jpg,https://pbs.twimg.com/profile_images/1166268368514703361/bQjN2RC7_normal.jpg,https://pbs.twimg.com/profile_banners/15219932/1565990115,FF691F,AAAEB5,FFFFFF,000000,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/3AEnqicrlR', 'expanded_url': 'https://aaronquigley.org', 'display_url': 'aaronquigley.org', 'indices': [0, 23]}]",,,,,,,,,,,bb3cae69f9e1ecb5,https://api.twitter.com/1.1/geo/id/bb3cae69f9e1ecb5.json,city,Aoba-ku,"Aoba-ku, Miyagi",JP,Japan,[],Polygon,"[[[140.563283, 38.23675], [140.899833, 38.23675], [140.899833, 38.454521], [140.563283, 38.454521]]]"
22,Sat Jan 25 22:36:06 +0000 2020,1221200096844382208,1221200096844382208,@drostyboy @UNSW Thank you!,False,"[17, 27]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.221010319092392e+18,1221010319092391937,144112977.0,144112977,drostyboy,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'drostyboy', 'name': 'Steven Drost', 'id': 144112977, 'id_str': '144112977', 'indices': [0, 10]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [11, 16]}]",[],en,recent,15219932,15219932,aquigley,aquigley,"Scotland, United Kingdom","Aaron Quigley, Professor @univofstandrews Director @sicsa_scotland incoming Head of School in Computer Science and Engineering @unsw Australia",https://t.co/3AEnqicrlR,[],False,4462,1756,283,Tue Jun 24 14:30:53 +0000 2008,17862,,,True,False,53291,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1166268368514703361/bQjN2RC7_normal.jpg,https://pbs.twimg.com/profile_images/1166268368514703361/bQjN2RC7_normal.jpg,https://pbs.twimg.com/profile_banners/15219932/1565990115,FF691F,AAAEB5,FFFFFF,000000,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/3AEnqicrlR', 'expanded_url': 'https://aaronquigley.org', 'display_url': 'aaronquigley.org', 'indices': [0, 23]}]",,,,,,,,,,,bb3cae69f9e1ecb5,https://api.twitter.com/1.1/geo/id/bb3cae69f9e1ecb5.json,city,Aoba-ku,"Aoba-ku, Miyagi",JP,Japan,[],Polygon,"[[[140.563283, 38.23675], [140.899833, 38.23675], [140.899833, 38.454521], [140.563283, 38.454521]]]"
23,Sat Jan 25 22:35:23 +0000 2020,1221199918045356032,1221199918045356032,"@cathellis13 @equima @AmandasAudit I'd like to hear a statement from @UNSW about what basic, sensible, precautions they are suggesting to mitigate the risk on campus.",False,"[35, 166]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2211937212045066e+18,1221193721204506625,19291480.0,19291480,cathellis13,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'cathellis13', 'name': 'Cath Ellis', 'id': 19291480, 'id_str': '19291480', 'indices': [0, 12]}, {'screen_name': 'equima', 'name': 'equima', 'id': 14460307, 'id_str': '14460307', 'indices': [13, 20]}, {'screen_name': 'AmandasAudit', 'name': 'Dr Amanda White', 'id': 240085776, 'id_str': '240085776', 'indices': [21, 34]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [69, 74]}]",[],en,recent,1126809448444391424,1126809448444391424,Kane Murdoch,CC___Raider,"Sydney, Australia ","Renowned loose cannon/detective-type at UNSW Sydney. 

#contractcheating dude, aiming for guru status. 

No fool believes I speak for the uni.

He/him/bloke",,[],False,128,184,1,Fri May 10 11:21:22 +0000 2019,5693,,,False,False,2682,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1196684832459259905/tT3vDVt1_normal.jpg,https://pbs.twimg.com/profile_images/1196684832459259905/tT3vDVt1_normal.jpg,https://pbs.twimg.com/profile_banners/1126809448444391424/1563438704,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Sat Jan 25 21:08:33 +0000 2020,1221178062563229696,1221178062563229696,"Congratulations @AlisonRitter1 AO for distinguished service to education, to drug and alcohol research and social policy, and to professional medical services @DrugPolicy_DPMP @SPRC_UNSW @UNSW. A remarkable acknowledgement for a remarkable person!",False,"[0, 247]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,7,43,False,False,en,[],[],"[{'screen_name': 'AlisonRitter1', 'name': 'Alison Ritter', 'id': 413543689, 'id_str': '413543689', 'indices': [16, 30]}, {'screen_name': 'DrugPolicy_DPMP', 'name': 'DPMP', 'id': 581414267, 'id_str': '581414267', 'indices': [159, 175]}, {'screen_name': 'SPRC_UNSW', 'name': 'UNSW Social Policy Research Centre', 'id': 68821461, 'id_str': '68821461', 'indices': [176, 186]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [187, 192]}]",[],en,recent,119356934,119356934,Carla Treloar,carlatreloar,,"Scientia Professor, FASSA l Centre for Social Research in Health | Social Policy Research Centre | UNSW Sydney. she/her",https://t.co/7zEBDJDIYK,[],False,1350,214,21,Wed Mar 03 11:54:30 +0000 2010,1970,,,False,False,5316,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/471540801525133312/qzTiiD_B_normal.jpeg,https://pbs.twimg.com/profile_images/471540801525133312/qzTiiD_B_normal.jpeg,https://pbs.twimg.com/profile_banners/119356934/1551606662,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/7zEBDJDIYK', 'expanded_url': 'https://www.arts.unsw.edu.au/about-us/people/carla-treloar/', 'display_url': 'arts.unsw.edu.au/about-us/peopl…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
30,Sat Jan 25 20:58:27 +0000 2020,1221175521439973376,1221175521439973376,@UNSW @AlisonRitter1 Huge congrats Alison and @la_warren!,False,"[21, 57]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2211740031942e+18,1221174003194200065,14769030.0,14769030,UNSW,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [0, 5]}, {'screen_name': 'AlisonRitter1', 'name': 'Alison Ritter', 'id': 413543689, 'id_str': '413543689', 'indices': [6, 20]}, {'screen_name': 'la_warren', 'name': 'Laura Poole-Warren', 'id': 1442301786, 'id_str': '1442301786', 'indices': [46, 56]}]",[],en,recent,251916033,251916033,Rebecca Ivers,rebeccaivers,"Sydney, New South Wales","professor of public health; head, school of public health and community medicine, UNSW; NHMRC fellow; George Institute; injury, equity, prevention",https://t.co/PpQAKkc1x2,[],False,3228,2244,139,Mon Feb 14 03:08:06 +0000 2011,12218,,,False,False,16564,,False,False,False,572786,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/500219861906096128/tO7bN2Bm_normal.jpeg,https://pbs.twimg.com/profile_images/500219861906096128/tO7bN2Bm_normal.jpeg,https://pbs.twimg.com/profile_banners/251916033/1402895717,AD61FF,000000,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/PpQAKkc1x2', 'expanded_url': 'https://sphcm.med.unsw.edu.au/', 'display_url': 'sphcm.med.unsw.edu.au', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
31,Sat Jan 25 20:57:44 +0000 2020,1221175343362400256,1221175343362400256,"RT @UNSW: Congratulations also to UNSW's Dr Frank Patrick Brennan, Prof Martin Evald Krygier (@KrygierM), Prof Laura Poole-Warren (@la_warr…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,4,0,False,False,en,[],[],"[{'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [3, 8]}, {'screen_name': 'KrygierM', 'name': 'Martin Krygier', 'id': 1253742474, 'id_str': '1253742474', 'indices': [94, 103]}]",[],en,recent,251916033,251916033,Rebecca Ivers,rebeccaivers,"Sydney, New South Wales","professor of public health; head, school of public health and community medicine, UNSW; NHMRC fellow; George Institute; injury, equity, prevention",https://t.co/PpQAKkc1x2,[],False,3228,2244,139,Mon Feb 14 03:08:06 +0000 2011,12218,,,False,False,16564,,False,False,False,572786,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/500219861906096128/tO7bN2Bm_normal.jpeg,https://pbs.twimg.com/profile_images/500219861906096128/tO7bN2Bm_normal.jpeg,https://pbs.twimg.com/profile_banners/251916033/1402895717,AD61FF,000000,EFEFEF,333333,True,False,False,False,False,False,False,none,Sat Jan 25 20:52:59 +0000 2020,1.2211741449406956e+18,1221174144940695552,"Congratulations also to UNSW's Dr Frank Patrick Brennan, Prof Martin Evald Krygier (@KrygierM), Prof Laura Poole-Warren (@la_warren), Prof Kenneth Thomas Trotman and Matthew Grounds who all received an AM. #AustraliaDayHonours",False,"[0, 226]","[{'text': 'AustraliaDayHonours', 'indices': [206, 226]}]",[],"[{'screen_name': 'KrygierM', 'name': 'Martin Krygier', 'id': 1253742474, 'id_str': '1253742474', 'indices': [84, 93]}, {'screen_name': 'la_warren', 'name': 'Laura Poole-Warren', 'id': 1442301786, 'id_str': '1442301786', 'indices': [121, 131]}]",[],en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.2211740031942e+18,1221174003194200065,14769030.0,14769030,UNSW,14769030.0,14769030,UNSW,UNSW,"Sydney, Australia","The official UNSW Twitter account, sharing news and events from #UNSW, straight from the Lion's mouth.

CRICOS Provider no. 00098G",http://t.co/kdrD0OfPkr,[],False,50628.0,1347.0,618.0,Wed May 14 04:11:07 +0000 2008,12366.0,,,True,True,9473.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1102327996281610240/U-j4gnz__normal.png,https://pbs.twimg.com/profile_images/1102327996281610240/U-j4gnz__normal.png,https://pbs.twimg.com/profile_banners/14769030/1488256402,0059B3,FFFFFF,FFFFFF,000000,True,False,False,False,False,False,False,none,,,,,False,4.0,7.0,False,False,en,"[{'url': 'http://t.co/kdrD0OfPkr', 'expanded_url': 'http://www.unsw.edu.au', 'display_url': 'unsw.edu.au', 'indices': [0, 22]}]","[{'url': 'https://t.co/PpQAKkc1x2', 'expanded_url': 'https://sphcm.med.unsw.edu.au/', 'display_url': 'sphcm.med.unsw.edu.au', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
35,Sat Jan 25 19:07:48 +0000 2020,1221147676961464320,1221147676961464320,"That’s why I’m en route to Sydney now via Singapore (2.5 day stopover to see govt response to #2019_nCoV #WuhanCoronovirus). 
Full disclosure: I do have family in S’pore. 
Motto: Treat collaborators as seriously as they treat you. Yann &amp; Emma @UNSW: Can’t wait to talk &amp; learn.",False,"[0, 285]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2211449343060787e+18,1221144934306078720,348075929.0,348075929,VirusWhisperer,,,,,False,0,4,False,False,en,"[{'text': '2019_nCoV', 'indices': [94, 104]}, {'text': 'WuhanCoronovirus', 'indices': [105, 122]}]",[],"[{'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [247, 252]}]",[],en,recent,348075929,348075929,"Benhur Lee, MD 🦠🧬🔬",VirusWhisperer,"Manhattan, NY @IcahnMountSinai",Viruses are the best cell biologists|Professor-Mentor|🏳️‍🌈Husband|Musings on science & academia|#LoveVirology #DiversityInSTEM | Views are my own #ViralLeeLab,https://t.co/fW0nk5IMf8,[],False,2190,646,24,Wed Aug 03 20:55:14 +0000 2011,2104,,,True,False,1638,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1956126273/Benhur_Portrait.2010_normal.jpg,https://pbs.twimg.com/profile_images/1956126273/Benhur_Portrait.2010_normal.jpg,https://pbs.twimg.com/profile_banners/348075929/1567480420,B30000,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/fW0nk5IMf8', 'expanded_url': 'https://leelabvirus.host', 'display_url': 'leelabvirus.host', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
36,Sat Jan 25 16:55:41 +0000 2020,1221114425912037378,1221114425912037378,@Yates_KL @UNSW @unswcmsi @AcademicChatter Thanks Katherine! 😀,False,"[43, 62]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2211138702464573e+18,1221113870246457346,3288691453.0,3288691453,Yates_KL,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Yates_KL', 'name': 'Katherine Yates', 'id': 3288691453, 'id_str': '3288691453', 'indices': [0, 9]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [10, 15]}, {'screen_name': 'unswcmsi', 'name': 'UNSW CMSI', 'id': 1128479046788997120, 'id_str': '1128479046788997120', 'indices': [16, 25]}, {'screen_name': 'AcademicChatter', 'name': 'Academic Chatter', 'id': 885953601067208705, 'id_str': '885953601067208705', 'indices': [26, 42]}]",[],en,recent,1662711277,1662711277,Niki Hubbard 🐙🌊🦀,NikiHubbard,Snowdonia,"Soon PhDing @UNSW | marine & behavioural ecology | thalassophile, bookworm, cephalopods, crabs 🐙🌊🦀 | formerly @PlymouthMarine @biospheremag #scicomm",https://t.co/iFq1RiJqDN,[],False,918,990,36,Sun Aug 11 14:25:58 +0000 2013,7744,,,True,False,4077,,False,False,False,EDEDDF,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/1045963582532399104/cNhJ4965_normal.jpg,https://pbs.twimg.com/profile_images/1045963582532399104/cNhJ4965_normal.jpg,https://pbs.twimg.com/profile_banners/1662711277/1533137338,93A644,000000,FFFFFF,333333,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/iFq1RiJqDN', 'expanded_url': 'http://nikhubbard.wordpress.com/', 'display_url': 'nikhubbard.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
