,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,user.profile_banner_url,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
380,Mon Jan 20 23:22:50 +0000 2020,1219399917040353283,1219399917040353283,"RT @ajvalle213: EXCITED to share I will join @UCDavis as an Assistant Professor of Sociology in 2021!! Grateful for the village of family,…",False,"[0, 139]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,34,0,False,False,en,[],[],"[{'screen_name': 'ajvalle213', 'name': 'Ariana J. Valle', 'id': 1001626792891826176, 'id_str': '1001626792891826176', 'indices': [3, 14]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [45, 53]}]",[],en,recent,304799473,304799473,academic primo,its_Serrano,"The Jungles, South Central LA","Crenshaw made| Duke's human| critical shade thrower| phd student| sociologist of youth, youth movements, gender, race, and education |he/el| #CrenshawScholars😎",https://t.co/G3Wiqcsvy8,[],False,3155,2132,26,Wed May 25 03:54:28 +0000 2011,14333,,,False,False,15062,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1184696265075871745/4yVdtBRx_normal.jpg,https://pbs.twimg.com/profile_images/1184696265075871745/4yVdtBRx_normal.jpg,BF0000,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/G3Wiqcsvy8', 'expanded_url': 'http://urielserrano.com', 'display_url': 'urielserrano.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/304799473/1481519918,,,,,,,,,,,Mon Jan 20 22:30:06 +0000 2020,1.219386646677713e+18,1219386646677712896,"EXCITED to share I will join @UCDavis as an Assistant Professor of Sociology in 2021!! Grateful for the village of family, friends, &amp; mentors tht made my journey possible. This win is dedicated to Mami &amp; Mamá Leti, my sources of inspiration &amp; strength.",False,"[0, 264]",[],[],"[{'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [29, 37]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.0016267928918262e+18,1001626792891826176,Ariana J. Valle,ajvalle213,"Los Angeles, CA","Sociologist of race/ethnicity, migration, Latina/os, ethnoracial politics. Provost’s Postdoc Fellow @NYUniversity || Assist. Prof. of Sociology @UCDavis ‘21",https://t.co/XJud4mYbj9,[],False,1134.0,971.0,9.0,Wed May 30 00:50:11 +0000 2018,2810.0,,,False,False,425.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,https://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,https://pbs.twimg.com/profile_banners/1001626792891826176/1548645132,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,False,34.0,1903.0,False,False,en,"[{'url': 'https://t.co/XJud4mYbj9', 'expanded_url': 'http://www.arianajvalle.com', 'display_url': 'arianajvalle.com', 'indices': [0, 23]}]",,,,,,,,,,
382,Mon Jan 20 23:16:54 +0000 2020,1219398425348730881,1219398425348730881,@Pineda_Janel @ucdavis thank you! i so appreciate ur kind words (im blushing!),False,"[23, 78]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219396725267411e+18,1219396725267410944,2260895064.0,2260895064,Pineda_Janel,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Pineda_Janel', 'name': 'Janel Pineda', 'id': 2260895064, 'id_str': '2260895064', 'indices': [0, 13]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [14, 22]}]",[],en,recent,1001626792891826176,1001626792891826176,Ariana J. Valle,ajvalle213,"Los Angeles, CA","Sociologist of race/ethnicity, migration, Latina/os, ethnoracial politics. Provost’s Postdoc Fellow @NYUniversity || Assist. Prof. of Sociology @UCDavis ‘21",https://t.co/XJud4mYbj9,[],False,1134,971,9,Wed May 30 00:50:11 +0000 2018,2810,,,False,False,425,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,https://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/XJud4mYbj9', 'expanded_url': 'http://www.arianajvalle.com', 'display_url': 'arianajvalle.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1001626792891826176/1548645132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Mon Jan 20 23:16:02 +0000 2020,1219398205546229760,1219398205546229760,@CassandraCPhD @ucdavis thank you!,False,"[24, 34]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2193960678437233e+18,1219396067843723264,1.0758547845304484e+18,1075854784530448385,CassandraCPhD,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'CassandraCPhD', 'name': 'Cassandra Cotton', 'id': 1075854784530448385, 'id_str': '1075854784530448385', 'indices': [0, 14]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [15, 23]}]",[],en,recent,1001626792891826176,1001626792891826176,Ariana J. Valle,ajvalle213,"Los Angeles, CA","Sociologist of race/ethnicity, migration, Latina/os, ethnoracial politics. Provost’s Postdoc Fellow @NYUniversity || Assist. Prof. of Sociology @UCDavis ‘21",https://t.co/XJud4mYbj9,[],False,1134,971,9,Wed May 30 00:50:11 +0000 2018,2810,,,False,False,425,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,https://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/XJud4mYbj9', 'expanded_url': 'http://www.arianajvalle.com', 'display_url': 'arianajvalle.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1001626792891826176/1548645132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Mon Jan 20 23:15:49 +0000 2020,1219398152253427713,1219398152253427713,@letisha122 @ucdavis thanks!!,False,"[21, 29]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2193954917477663e+18,1219395491747766272,2567514858.0,2567514858,letisha122,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'letisha122', 'name': 'Letisha Engracia Cardoso Brown, PhD.', 'id': 2567514858, 'id_str': '2567514858', 'indices': [0, 11]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [12, 20]}]",[],en,recent,1001626792891826176,1001626792891826176,Ariana J. Valle,ajvalle213,"Los Angeles, CA","Sociologist of race/ethnicity, migration, Latina/os, ethnoracial politics. Provost’s Postdoc Fellow @NYUniversity || Assist. Prof. of Sociology @UCDavis ‘21",https://t.co/XJud4mYbj9,[],False,1134,971,9,Wed May 30 00:50:11 +0000 2018,2810,,,False,False,425,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,https://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/XJud4mYbj9', 'expanded_url': 'http://www.arianajvalle.com', 'display_url': 'arianajvalle.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1001626792891826176/1548645132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Mon Jan 20 23:05:15 +0000 2020,1219395491747766272,1219395491747766272,@ajvalle213 @ucdavis Congratulations!!,False,"[21, 38]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.219386646677713e+18,1219386646677712896,1.0016267928918262e+18,1001626792891826176,ajvalle213,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'ajvalle213', 'name': 'Ariana J. Valle', 'id': 1001626792891826176, 'id_str': '1001626792891826176', 'indices': [0, 11]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [12, 20]}]",[],en,recent,2567514858,2567514858,"Letisha Engracia Cardoso Brown, PhD.",letisha122,,"Assistant  Professor. black feminist. thinker.  reader. traveler. sociologist. McNair Scholar Alumna. 
Virginia Tech| she/her/hers",,[],False,3254,1959,52,Sat Jun 14 17:57:35 +0000 2014,58684,,,True,False,18099,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/1214976217570594821/-tQCBES2_normal.jpg,https://pbs.twimg.com/profile_images/1214976217570594821/-tQCBES2_normal.jpg,038543,FFFFFF,F6F6F6,333333,True,True,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/2567514858/1576430361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,Mon Jan 20 23:03:29 +0000 2020,1219395046757191680,1219395046757191680,"@Rocio_R_Garcia @ucdavis thank you friend!! appreciate ur love, support, &amp; friendship so much 💕",False,"[25, 99]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2193929272956682e+18,1219392927295668225,1.0082074518400778e+18,1008207451840077824,Rocio_R_Garcia,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'Rocio_R_Garcia', 'name': 'Rocío García', 'id': 1008207451840077824, 'id_str': '1008207451840077824', 'indices': [0, 15]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [16, 24]}]",[],en,recent,1001626792891826176,1001626792891826176,Ariana J. Valle,ajvalle213,"Los Angeles, CA","Sociologist of race/ethnicity, migration, Latina/os, ethnoracial politics. Provost’s Postdoc Fellow @NYUniversity || Assist. Prof. of Sociology @UCDavis ‘21",https://t.co/XJud4mYbj9,[],False,1134,971,9,Wed May 30 00:50:11 +0000 2018,2810,,,False,False,425,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,https://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/XJud4mYbj9', 'expanded_url': 'http://www.arianajvalle.com', 'display_url': 'arianajvalle.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1001626792891826176/1548645132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,Mon Jan 20 23:02:50 +0000 2020,1219394884827631616,1219394884827631616,@LetMicahDown @ucdavis thank you!,False,"[23, 33]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2193929009806254e+18,1219392900980625408,364511508.0,364511508,LetMicahDown,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'LetMicahDown', 'name': 'Micah A.', 'id': 364511508, 'id_str': '364511508', 'indices': [0, 13]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [14, 22]}]",[],en,recent,1001626792891826176,1001626792891826176,Ariana J. Valle,ajvalle213,"Los Angeles, CA","Sociologist of race/ethnicity, migration, Latina/os, ethnoracial politics. Provost’s Postdoc Fellow @NYUniversity || Assist. Prof. of Sociology @UCDavis ‘21",https://t.co/XJud4mYbj9,[],False,1134,971,9,Wed May 30 00:50:11 +0000 2018,2810,,,False,False,425,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,https://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/XJud4mYbj9', 'expanded_url': 'http://www.arianajvalle.com', 'display_url': 'arianajvalle.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1001626792891826176/1548645132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Mon Jan 20 22:54:42 +0000 2020,1219392836732215296,1219392836732215296,@DSlakoffPhD @ucdavis thank you! ☺️,False,"[22, 35]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219392538941051e+18,1219392538941050880,1.1131794452364657e+18,1113179445236465664,DSlakoffPhD,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'DSlakoffPhD', 'name': 'Danielle Slakoff', 'id': 1113179445236465664, 'id_str': '1113179445236465664', 'indices': [0, 12]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [13, 21]}]",[],en,recent,1001626792891826176,1001626792891826176,Ariana J. Valle,ajvalle213,"Los Angeles, CA","Sociologist of race/ethnicity, migration, Latina/os, ethnoracial politics. Provost’s Postdoc Fellow @NYUniversity || Assist. Prof. of Sociology @UCDavis ‘21",https://t.co/XJud4mYbj9,[],False,1134,971,9,Wed May 30 00:50:11 +0000 2018,2810,,,False,False,425,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,https://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/XJud4mYbj9', 'expanded_url': 'http://www.arianajvalle.com', 'display_url': 'arianajvalle.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1001626792891826176/1548645132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Mon Jan 20 22:53:55 +0000 2020,1219392643022458880,1219392643022458880,@michaelrosino @ucdavis thanks!! :),False,"[24, 35]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.21939125768602e+18,1219391257686020097,3035412473.0,3035412473,michaelrosino,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'michaelrosino', 'name': 'Michael L. Rosino', 'id': 3035412473, 'id_str': '3035412473', 'indices': [0, 14]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [15, 23]}]",[],en,recent,1001626792891826176,1001626792891826176,Ariana J. Valle,ajvalle213,"Los Angeles, CA","Sociologist of race/ethnicity, migration, Latina/os, ethnoracial politics. Provost’s Postdoc Fellow @NYUniversity || Assist. Prof. of Sociology @UCDavis ‘21",https://t.co/XJud4mYbj9,[],False,1134,971,9,Wed May 30 00:50:11 +0000 2018,2810,,,False,False,425,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,https://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/XJud4mYbj9', 'expanded_url': 'http://www.arianajvalle.com', 'display_url': 'arianajvalle.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1001626792891826176/1548645132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Mon Jan 20 22:53:39 +0000 2020,1219392572520460288,1219392572520460288,"@angelaxocampo @ucdavis muchas gracias! estoy muy contenta! hopefully we can meet in NYC, gonna finish my 2-yr postdoc 😎",False,"[24, 120]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219391375537574e+18,1219391375537573888,1056461533.0,1056461533,angelaxocampo,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'angelaxocampo', 'name': 'Angela X. Ocampo', 'id': 1056461533, 'id_str': '1056461533', 'indices': [0, 14]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [15, 23]}]",[],en,recent,1001626792891826176,1001626792891826176,Ariana J. Valle,ajvalle213,"Los Angeles, CA","Sociologist of race/ethnicity, migration, Latina/os, ethnoracial politics. Provost’s Postdoc Fellow @NYUniversity || Assist. Prof. of Sociology @UCDavis ‘21",https://t.co/XJud4mYbj9,[],False,1134,971,9,Wed May 30 00:50:11 +0000 2018,2810,,,False,False,425,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,https://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/XJud4mYbj9', 'expanded_url': 'http://www.arianajvalle.com', 'display_url': 'arianajvalle.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1001626792891826176/1548645132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Mon Jan 20 22:52:22 +0000 2020,1219392249034723328,1219392249034723328,@_NicholasVargas @ucdavis gracias!! yes feeling lots of happiness 😬,False,"[26, 67]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2193913831586406e+18,1219391383158640640,17696068.0,17696068,_NicholasVargas,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': '_NicholasVargas', 'name': 'Nicholas Vargas', 'id': 17696068, 'id_str': '17696068', 'indices': [0, 16]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [17, 25]}]",[],en,recent,1001626792891826176,1001626792891826176,Ariana J. Valle,ajvalle213,"Los Angeles, CA","Sociologist of race/ethnicity, migration, Latina/os, ethnoracial politics. Provost’s Postdoc Fellow @NYUniversity || Assist. Prof. of Sociology @UCDavis ‘21",https://t.co/XJud4mYbj9,[],False,1134,971,9,Wed May 30 00:50:11 +0000 2018,2810,,,False,False,425,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,https://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/XJud4mYbj9', 'expanded_url': 'http://www.arianajvalle.com', 'display_url': 'arianajvalle.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1001626792891826176/1548645132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Mon Jan 20 22:51:13 +0000 2020,1219391960835706880,1219391960835706880,@hebagowayed @ucdavis thank you!!,False,"[22, 33]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219391646158205e+18,1219391646158204928,387778715.0,387778715,hebagowayed,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'hebagowayed', 'name': 'Heba Gowayed هبة جويد', 'id': 387778715, 'id_str': '387778715', 'indices': [0, 12]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [13, 21]}]",[],en,recent,1001626792891826176,1001626792891826176,Ariana J. Valle,ajvalle213,"Los Angeles, CA","Sociologist of race/ethnicity, migration, Latina/os, ethnoracial politics. Provost’s Postdoc Fellow @NYUniversity || Assist. Prof. of Sociology @UCDavis ‘21",https://t.co/XJud4mYbj9,[],False,1134,971,9,Wed May 30 00:50:11 +0000 2018,2810,,,False,False,425,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,https://pbs.twimg.com/profile_images/1016567434851987458/hQmTP0zi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/XJud4mYbj9', 'expanded_url': 'http://www.arianajvalle.com', 'display_url': 'arianajvalle.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1001626792891826176/1548645132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Mon Jan 20 22:48:53 +0000 2020,1219391375537573888,1219391375537573888,"@ajvalle213 @ucdavis Congratulations, Ariana! Such wonderful news!!!",False,"[21, 68]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219386646677713e+18,1219386646677712896,1.0016267928918262e+18,1001626792891826176,ajvalle213,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'ajvalle213', 'name': 'Ariana J. Valle', 'id': 1001626792891826176, 'id_str': '1001626792891826176', 'indices': [0, 11]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [12, 20]}]",[],en,recent,1056461533,1056461533,Angela X. Ocampo,angelaxocampo,"Ann Arbor, MI","@umichLSA Collegiate Fellow @UMichPoliSci & @umisrcps. @UCLA PhD. American Politics, REP, Latina/o/x Politics, Parties, Representation, Political Behavior.",https://t.co/ba7Ej09ncx,[],False,2808,1576,28,Thu Jan 03 00:15:16 +0000 2013,10132,,,True,False,3824,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/855203576523628545/OiRzLQa3_normal.jpg,https://pbs.twimg.com/profile_images/855203576523628545/OiRzLQa3_normal.jpg,191970,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/ba7Ej09ncx', 'expanded_url': 'http://angelaxocampo.com', 'display_url': 'angelaxocampo.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
